x,y,concentration
5.0,70.0,9.436280373613809e-22
5.0,72.5,2.51482122191401e-24
5.0,75.0,6.442893351750263e-27
5.0,77.5,9.557951723877248e-30
5.0,80.0,1.3183186296696105e-32
5.0,82.5,1.6822375639363767e-35
5.0,85.0,2.0229424221462697e-38
5.0,87.5,2.9732625227410363e-41
5.0,90.0,4.0143635138889417e-44
5.0,92.5,4.8430502301871e-47
5.0,95.0,5.131739920083511e-50
5.0,97.5,5.131739920083511e-50
7.5,0.0,1.1594321267264e-50
7.5,2.5,1.1594321267264e-50
7.5,5.0,1.3439088249900784e-47
7.5,7.5,1.479264448748335e-44
7.5,10.0,1.5359694100306554e-41
7.5,12.5,8.864098092647698e-39
7.5,15.0,8.023047520789543e-36
7.5,17.5,5.199147878203327e-33
7.5,20.0,3.0943059102082273e-30
7.5,22.5,2.1195119737938512e-27
7.5,25.0,1.2618362879267045e-24
7.5,27.5,6.702575855898729e-22
7.5,30.0,3.112459299831341e-19
7.5,32.5,1.3402958647268516e-16
7.5,35.0,4.996576011630348e-14
7.5,37.5,1.573449315575884e-11
7.5,40.0,4.063655540087677e-09
7.5,42.5,8.269106792852339e-07
7.5,45.0,0.00012482265182619978
7.5,47.5,0.012579344931578366
7.5,50.0,0.6374971809998519
7.5,52.5,0.01297001338451082
7.5,55.0,0.00012960362443822953
7.5,57.5,8.917027893344346e-07
7.5,60.0,4.363087011229504e-09
7.5,62.5,1.6251489354939713e-11
7.5,65.0,5.050820990137988e-14
7.5,67.5,1.3369546267747362e-16
7.5,70.0,3.06781565923392e-19
7.5,72.5,6.193855943650291e-22
7.5,75.0,1.7634201100257116e-24
7.5,77.5,2.7625979953840037e-27
7.5,80.0,3.9999621851491515e-30
7.5,82.5,5.367939586134385e-33
7.5,85.0,6.819670410166028e-36
7.5,87.5,7.952142250396092e-39
7.5,90.0,1.0768178233537562e-41
7.5,92.5,1.359187766326737e-44
7.5,95.0,1.2746097742552073e-47
7.5,97.5,1.2746097742552073e-47
10.0,0.0,3.1692308822201085e-48
10.0,2.5,3.1692308822201085e-48
10.0,5.0,3.57839842701675e-45
10.0,7.5,3.880989776916373e-42
10.0,10.0,3.949607302594305e-39
10.0,12.5,2.3363481574892106e-36
10.0,15.0,1.9240159602367945e-33
10.0,17.5,1.2178177856925909e-30
10.0,20.0,8.864339797115672e-28
10.0,22.5,5.861949687172293e-25
10.0,25.0,3.475518867196032e-22
10.0,27.5,1.8549678909331154e-19
10.0,30.0,8.692604561167979e-17
10.0,32.5,3.645893281173887e-14
10.0,35.0,1.3238023411335697e-11
10.0,37.5,4.039532095592127e-09
10.0,40.0,1.0027973843739862e-06
10.0,42.5,0.0001940727568723425
10.0,45.0,0.02750740999970645
10.0,47.5,2.5924724222752653
10.0,50.0,122.7034291978757
10.0,52.5,2.692779699800788
10.0,55.0,0.028652055975594972
10.0,57.5,0.00020152742659095693
10.0,60.0,1.0089869895704703e-06
10.0,62.5,4.0063483387767595e-09
10.0,65.0,1.3035559685534477e-11
10.0,67.5,3.570105817509188e-14
10.0,70.0,8.409102560355442e-17
10.0,72.5,1.7331218281692222e-19
10.0,75.0,4.592631332265353e-22
10.0,77.5,7.386880922076115e-25
10.0,80.0,1.091840676709737e-27
10.0,82.5,1.523677525548162e-30
10.0,85.0,1.9361090405716455e-33
10.0,87.5,2.2251585792422818e-36
10.0,90.0,2.5263235130785432e-39
10.0,92.5,3.2493994252135676e-42
10.0,95.0,3.6240562535819294e-45
10.0,97.5,3.6240562535819294e-45
12.5,0.0,6.721818177661032e-46
12.5,2.5,6.721818177661032e-46
12.5,5.0,7.734622305616379e-43
12.5,7.5,8.415969434868845e-40
12.5,10.0,8.764253276208964e-37
12.5,12.5,6.5244478679178995e-34
12.5,15.0,4.06387117413716e-31
12.5,17.5,2.6415992684020203e-28
12.5,20.0,1.9309205604486761e-25
12.5,22.5,1.2923474150190923e-22
12.5,25.0,7.833577989284638e-20
12.5,27.5,4.1793144029334585e-17
12.5,30.0,1.9592229772305152e-14
12.5,32.5,7.902466420271997e-12
12.5,35.0,2.777949798323461e-09
12.5,37.5,8.160456317277621e-07
12.5,40.0,0.00019265624275711525
12.5,42.5,0.03482134027792419
12.5,45.0,4.471317740946681
12.5,47.5,376.4739813321379
12.5,50.0,15753.17558532739
12.5,52.5,372.2346766581881
12.5,55.0,4.387336261467674
12.5,57.5,0.033924316631898356
12.5,60.0,0.00018758820316529864
12.5,62.5,7.949142185484958e-07
12.5,65.0,2.706866634818875e-09
12.5,67.5,7.665486422426036e-12
12.5,70.0,1.8522071164966885e-14
12.5,72.5,3.8943857059671795e-17
12.5,75.0,9.58136050422967e-20
12.5,77.5,1.6143486936283067e-22
12.5,80.0,2.5022008463366236e-25
12.5,82.5,3.490525358127195e-28
12.5,85.0,4.353355555214226e-31
12.5,87.5,5.036269569988483e-34
12.5,90.0,6.899421578303077e-37
12.5,92.5,6.90649575821316e-40
12.5,95.0,6.506397365081103e-43
12.5,97.5,6.506397365081103e-43
15.0,0.0,8.972536158432022e-44
15.0,2.5,8.972536158432022e-44
15.0,5.0,1.0140521920272946e-40
15.0,7.5,1.0697245490831018e-37
15.0,10.0,1.0595761545938203e-34
15.0,12.5,9.81613196415157e-32
15.0,15.0,6.629110683778925e-29
15.0,17.5,4.567157349710177e-26
15.0,20.0,3.304624405576984e-23
15.0,22.5,2.183497903311789e-20
15.0,25.0,1.3035271560560884e-17
15.0,27.5,6.868958829557771e-15
15.0,30.0,3.228743367427107e-12
15.0,32.5,1.2917085227356268e-09
15.0,35.0,4.3473787940811717e-07
15.0,37.5,0.00012204733091574875
15.0,40.0,0.027052171435350065
15.0,42.5,4.471002347792852
15.0,45.0,484.6467760229068
15.0,47.5,30684.78093350597
15.0,50.0,955556.6119003956
15.0,52.5,30171.560675010045
15.0,55.0,472.7053685721893
15.0,57.5,4.324600208790822
15.0,60.0,0.026321507631888515
15.0,62.5,0.00011896618028849346
15.0,65.0,4.238642105911113e-07
15.0,67.5,1.2407528360757467e-09
15.0,70.0,3.0743195756351115e-12
15.0,72.5,6.589282829712775e-15
15.0,75.0,1.4863402906694987e-17
15.0,77.5,2.92886218867851e-20
15.0,80.0,4.390548837233793e-23
15.0,82.5,5.929088797707431e-26
15.0,85.0,7.37850800697126e-29
15.0,87.5,8.691470679605415e-32
15.0,90.0,1.1314709400732922e-34
15.0,92.5,1.1394029024199148e-37
15.0,95.0,1.089784422777389e-40
15.0,97.5,1.089784422777389e-40
17.5,0.0,9.293613936815855e-42
17.5,2.5,9.293613936815855e-42
17.5,5.0,1.0272614083314089e-38
17.5,7.5,1.0689221270302495e-35
17.5,10.0,1.0424882535013548e-32
17.5,12.5,9.552061067059839e-30
17.5,15.0,6.748339063852055e-27
17.5,17.5,5.275976117023913e-24
17.5,20.0,3.779280577604106e-21
17.5,22.5,2.465259026387917e-18
17.5,25.0,1.4492791953930708e-15
17.5,27.5,7.540901945168362e-13
17.5,30.0,3.4643806394917737e-10
17.5,32.5,1.371159962282907e-07
17.5,35.0,4.560131198741048e-05
17.5,37.5,0.012142749038575118
17.5,40.0,2.475758382440325
17.5,42.5,353.99791775593883
17.5,45.0,29737.011689114242
17.5,47.5,970148.6647709938
17.5,50.0,999191.1103551572
17.5,52.5,970144.677249032
17.5,55.0,29736.90840455536
17.5,57.5,350.030787169858
17.5,60.0,2.4345392876235326
17.5,62.5,0.01188396023621891
17.5,65.0,4.448942467082029e-05
17.5,67.5,1.3477711074051984e-07
17.5,70.0,3.424528084790928e-10
17.5,72.5,7.46350803780667e-13
17.5,75.0,1.4432118879868843e-15
17.5,77.5,2.7906291461100845e-18
17.5,80.0,4.257331007078552e-21
17.5,82.5,5.913521008651492e-24
17.5,85.0,7.537117643215055e-27
17.5,87.5,1.0086874704676107e-29
17.5,90.0,1.233925158825384e-32
17.5,92.5,1.248947056611841e-35
17.5,95.0,1.2943454365381717e-38
17.5,97.5,1.2943454365381717e-38
20.0,0.0,5.166251836797324e-40
20.0,2.5,5.166251836797324e-40
20.0,5.0,5.69236877075081e-37
20.0,7.5,5.902830156821144e-34
20.0,10.0,5.733316636860474e-31
20.0,12.5,5.1927194928888045e-28
20.0,15.0,3.9551369361232675e-25
20.0,17.5,3.065581088543982e-22
20.0,20.0,2.1761874797898694e-19
20.0,22.5,1.4031712615168893e-16
20.0,25.0,8.135702814716423e-14
20.0,27.5,4.189479794377826e-11
20.0,30.0,1.886145777628227e-08
20.0,32.5,7.272774497017842e-06
20.0,35.0,0.0023352102113391835
20.0,37.5,0.5994806454789827
20.0,40.0,115.3820982603627
20.0,42.5,14812.205769316703
20.0,45.0,955104.3219442776
20.0,47.5,999187.6309262175
20.0,50.0,999983.1610957889
20.0,52.5,999187.6102375117
20.0,55.0,955104.3216819532
20.0,57.5,14812.227687673812
20.0,60.0,115.3823989002065
20.0,62.5,0.599481982904181
20.0,65.0,0.0023352134725372594
20.0,67.5,7.272782490068371e-06
20.0,70.0,1.8861467332229476e-08
20.0,72.5,4.1894783362933015e-11
20.0,75.0,8.135698549452386e-14
20.0,77.5,1.489448452508977e-16
20.0,80.0,2.3104471092564357e-19
20.0,82.5,3.255242265151733e-22
20.0,85.0,4.200412420072378e-25
20.0,87.5,5.367162272035906e-28
20.0,90.0,5.926256459943139e-31
20.0,92.5,6.101775117062475e-34
20.0,95.0,6.221126893737226e-37
20.0,97.5,6.221126893737226e-37
22.5,0.0,8.194391696119443e-42
22.5,2.5,8.194391696119443e-42
22.5,5.0,9.05283312937636e-39
22.5,7.5,9.414475231233431e-36
22.5,10.0,9.172758836077024e-33
22.5,12.5,8.403722851075598e-30
22.5,15.0,6.487727408816947e-27
22.5,17.5,5.0569660147832374e-24
22.5,20.0,3.6131073512057205e-21
22.5,22.5,2.3498370493134682e-18
22.5,25.0,1.3832757939564012e-15
22.5,27.5,7.207022618715862e-13
22.5,30.0,3.292454212577404e-10
22.5,32.5,1.29375925027355e-07
22.5,35.0,4.261689940033019e-05
22.5,37.5,0.011350176734420648
22.5,40.0,2.3148285403234876
22.5,42.5,338.5090492657069
22.5,45.0,29736.569273446803
22.5,47.5,970141.1636630716
22.5,50.0,999187.5897868968
22.5,52.5,970141.1640186335
22.5,55.0,29736.603915700092
22.5,57.5,346.69463470616233
22.5,60.0,2.3998874416322153
22.5,62.5,0.011681516742314565
22.5,65.0,4.3648832582819785e-05
22.5,67.5,1.320521249822334e-07
22.5,70.0,3.305034278200848e-10
22.5,72.5,7.140448960551925e-13
22.5,75.0,1.3717942889031597e-15
22.5,77.5,2.5995288003222026e-18
22.5,80.0,3.9880664708890316e-21
22.5,82.5,5.553921640709855e-24
22.5,85.0,7.094725260580144e-27
22.5,87.5,9.338558256059472e-30
22.5,90.0,1.0225368108820692e-32
22.5,92.5,1.0449697427709646e-35
22.5,95.0,1.0825093856736901e-38
22.5,97.5,1.0825093856736901e-38
25.0,0.0,6.675343929953932e-44
25.0,2.5,6.675343929953932e-44
25.0,5.0,7.41690778683946e-41
25.0,7.5,7.763210421141156e-38
25.0,10.0,7.62001011348731e-35
25.0,12.5,6.217890045799292e-32
25.0,15.0,5.298350457843315e-29
25.0,17.5,4.226915558577412e-26
25.0,20.0,3.046738602081592e-23
25.0,22.5,2.0044473609808357e-20
25.0,25.0,1.1879658452410466e-17
25.0,27.5,6.2767909043251285e-15
25.0,30.0,2.9187865813055517e-12
25.0,32.5,1.173868621630042e-09
25.0,35.0,3.991530372330861e-07
25.0,37.5,0.0001113099430814808
25.0,40.0,0.024396714142433988
25.0,42.5,3.9500812206130904
25.0,45.0,446.23452985733
25.0,47.5,29736.525583013365
25.0,50.0,955104.2559179971
25.0,52.5,29736.60292411944
25.0,55.0,444.7164092046126
25.0,57.5,3.9698778202523144
25.0,60.0,0.024805163956840796
25.0,62.5,0.00011361394655410915
25.0,65.0,4.078043293478509e-07
25.0,67.5,1.1662175908484112e-09
25.0,70.0,2.8345772799206606e-12
25.0,72.5,6.1200795753598814e-15
25.0,75.0,1.1618820461896488e-17
25.0,77.5,2.2783318060130815e-20
25.0,80.0,3.881577405591173e-23
25.0,82.5,5.280718774888864e-26
25.0,85.0,6.613949699299789e-29
25.0,87.5,7.771144611314233e-32
25.0,90.0,8.480344604228955e-35
25.0,92.5,8.637748683696352e-38
25.0,95.0,9.13865836582602e-41
25.0,97.5,9.13865836582602e-41
27.5,0.0,3.663151589775585e-46
27.5,2.5,3.663151589775585e-46
27.5,5.0,4.094584331472165e-43
27.5,7.5,4.314257303984686e-40
27.5,10.0,4.265957397832849e-37
27.5,12.5,3.4071030018560157e-34
27.5,15.0,2.911788504606802e-31
27.5,17.5,2.3608962194887342e-28
27.5,20.0,1.7159968436997147e-25
27.5,22.5,1.141065439758264e-22
27.5,25.0,6.840056828043823e-20
27.5,27.5,3.667798449156508e-17
27.5,30.0,1.7373586537566122e-14
27.5,32.5,7.155112174030886e-12
27.5,35.0,2.5109261745702898e-09
27.5,37.5,7.314058416657506e-07
27.5,40.0,0.0001707535868039783
27.5,42.5,0.030442594696464483
27.5,45.0,3.86770766484991
27.5,47.5,330.2783101561958
27.5,50.0,14812.020386770522
27.5,52.5,346.69347601259096
27.5,55.0,4.109447640714054
27.5,57.5,0.030262539480804294
27.5,60.0,0.00016547694741832694
27.5,62.5,7.236984045476066e-07
27.5,65.0,2.4116992503506456e-09
27.5,67.5,6.694239574338061e-12
27.5,70.0,1.6433536081796287e-14
27.5,72.5,3.497709082946946e-17
27.5,75.0,6.563720053337924e-20
27.5,77.5,1.1408016968407622e-22
27.5,80.0,2.1236147100862437e-25
27.5,82.5,2.927796206831682e-28
27.5,85.0,3.6953686102615273e-31
27.5,87.5,4.313082675889145e-34
27.5,90.0,4.680163133733889e-37
27.5,92.5,5.286266445447032e-40
27.5,95.0,5.585070020068289e-43
27.5,97.5,5.585070020068289e-43
30.0,0.0,1.5151797312216566e-48
30.0,2.5,1.5151797312216566e-48
30.0,5.0,1.7038497585020596e-45
30.0,7.5,1.8071604467029094e-42
30.0,10.0,1.8000321079086264e-39
30.0,12.5,1.4063470062025817e-36
30.0,15.0,1.2103831130008279e-33
30.0,17.5,9.641402767024211e-31
30.0,20.0,7.281898449164536e-28
30.0,22.5,4.880551614104416e-25
30.0,25.0,2.9607408895671816e-22
30.0,27.5,1.6109041529348157e-19
30.0,30.0,7.768103107849651e-17
30.0,32.5,3.271641710243216e-14
30.0,35.0,1.1815356049732317e-11
30.0,37.5,3.5739059158735745e-09
30.0,40.0,8.777846606922784e-07
30.0,42.5,0.00016776266387964045
30.0,45.0,0.02343582585367497
30.0,47.5,2.150399179782457
30.0,50.0,107.19344132497636
30.0,52.5,2.357334533562387
30.0,55.0,0.02518293316538299
30.0,57.5,0.0001726411341691224
30.0,60.0,8.434816414466897e-07
30.0,62.5,3.3007871214556804e-09
30.0,65.0,1.0568444438340234e-11
30.0,67.5,2.9771181649711816e-14
30.0,70.0,7.165563747593717e-17
30.0,72.5,1.5020692228915934e-19
30.0,75.0,2.7846789485197783e-22
30.0,77.5,4.67080604449716e-25
30.0,80.0,8.937992486494503e-28
30.0,82.5,1.2216640793222596e-30
30.0,85.0,1.534474078764396e-33
30.0,87.5,1.782579684895382e-36
30.0,90.0,1.925730008853759e-39
30.0,92.5,2.2593710605600068e-42
30.0,95.0,2.1678063344300645e-45
30.0,97.5,2.1678063344300645e-45
32.5,0.0,5.096610705834447e-51
32.5,2.5,5.096610705834447e-51
32.5,5.0,5.786579505038427e-48
32.5,7.5,6.207625536909904e-45
32.5,10.0,5.1662688615697116e-42
32.5,12.5,4.579550168754928e-39
32.5,15.0,3.946423847013669e-36
32.5,17.5,3.1422232441832955e-33
32.5,20.0,2.4077357070994112e-30
32.5,22.5,1.6961335038800926e-27
32.5,25.0,1.0484362881193734e-24
32.5,27.5,5.850643030887629e-22
32.5,30.0,2.9239204302654014e-19
32.5,32.5,1.2988180821885036e-16
32.5,35.0,5.1026988153432567e-14
32.5,37.5,1.776763030561317e-11
32.5,40.0,5.573165251030747e-09
32.5,42.5,1.0016366212227888e-06
32.5,45.0,0.00010533059861676921
32.5,47.5,0.010390307268573831
32.5,50.0,0.5174160123966708
32.5,52.5,0.010544637586576262
32.5,55.0,0.00011124966358005762
32.5,57.5,7.361457627670387e-07
32.5,60.0,3.298672322930111e-09
32.5,62.5,1.2097555411698923e-11
32.5,65.0,3.767643999047657e-14
32.5,67.5,1.0459916570383993e-16
32.5,70.0,2.482779459365834e-19
32.5,72.5,5.140966972649633e-22
32.5,75.0,9.430330333095603e-25
32.5,77.5,1.5566191415032827e-27
32.5,80.0,3.0606878739102303e-30
32.5,82.5,4.1296593825762856e-33
32.5,85.0,5.13622875167811e-36
32.5,87.5,5.92006714931591e-39
32.5,90.0,6.354177785824598e-42
32.5,92.5,7.642124377116537e-45
32.5,95.0,7.180641011286573e-48
32.5,97.5,7.180641011286573e-48
35.0,0.0,1.3638379442631622e-53
35.0,2.5,1.3638379442631622e-53
35.0,5.0,1.5946747277954752e-50
35.0,7.5,1.7074771560829427e-47
35.0,10.0,1.3591763123575384e-44
35.0,12.5,1.2516960480624262e-41
35.0,15.0,1.0877342398754724e-38
35.0,17.5,8.767421901771882e-36
35.0,20.0,6.527515160570695e-33
35.0,22.5,4.6442304576224626e-30
35.0,25.0,3.014186343504684e-27
35.0,27.5,1.7366474746199423e-24
35.0,30.0,9.04914871233643e-22
35.0,32.5,4.242048185817302e-19
35.0,35.0,1.7799134515946262e-16
35.0,37.5,6.637647422817699e-14
35.0,40.0,2.0704219948775826e-11
35.0,42.5,5.081984511693824e-09
35.0,45.0,6.098894291431176e-07
35.0,47.5,5.930186841968072e-05
35.0,50.0,0.00201558743510722
35.0,52.5,3.678308983326244e-05
35.0,55.0,3.633997537501893e-07
35.0,57.5,3.61887268518799e-09
35.0,60.0,1.2718788948011113e-11
35.0,62.5,4.280220282202528e-14
35.0,65.0,1.202830881489087e-16
35.0,67.5,3.0535819391362706e-19
35.0,70.0,6.894329486815861e-22
35.0,72.5,1.4320225651785054e-24
35.0,75.0,2.6218047434825557e-27
35.0,77.5,4.301237521019845e-30
35.0,80.0,8.763555138812899e-33
35.0,82.5,1.1691574389546623e-35
35.0,85.0,1.4110654909414831e-38
35.0,87.5,1.5908292900168346e-41
35.0,90.0,1.679289185560047e-44
35.0,92.5,2.0965228375027793e-47
35.0,95.0,1.9318701979696857e-50
35.0,97.5,1.9318701979696857e-50
37.5,0.0,3.1393092118321786e-56
37.5,2.5,3.1393092118321786e-56
37.5,5.0,3.71146850155241e-53
37.5,7.5,4.1597310112006137e-50
37.5,10.0,3.305672835670564e-47
37.5,12.5,3.1606166182299786e-44
37.5,15.0,2.860264749419926e-41
37.5,17.5,2.4441977512328236e-38
37.5,20.0,1.9799508022463837e-35
37.5,22.5,1.5307580751784026e-32
37.5,25.0,1.1773390214159827e-29
37.5,27.5,4.7163824586207445e-27
37.5,30.0,2.535500611810213e-24
37.5,32.5,1.2257613132170708e-21
37.5,35.0,5.257251619834187e-19
37.5,37.5,1.9512166608421763e-16
37.5,40.0,5.939049980657269e-14
37.5,42.5,1.3713222477851434e-11
37.5,45.0,1.974775118764632e-09
37.5,47.5,2.785582847911587e-07
37.5,50.0,1.0191240160871422e-05
37.5,52.5,1.835192371174839e-07
37.5,55.0,1.124676130899768e-09
37.5,57.5,1.4168998317739004e-11
37.5,60.0,6.341560685973051e-14
37.5,62.5,1.6478950529588777e-16
37.5,65.0,4.0164335816599477e-19
37.5,67.5,9.122160308845842e-22
37.5,70.0,1.8422197866525985e-24
37.5,72.5,3.4919422198400905e-27
37.5,75.0,6.116638649873159e-30
37.5,77.5,9.773192432062642e-33
37.5,80.0,2.1147832915159875e-35
37.5,82.5,3.399832870554071e-38
37.5,85.0,3.821540788667712e-41
37.5,87.5,4.1605728651177196e-44
37.5,90.0,4.271514629896649e-47
37.5,92.5,5.23823709379565e-50
37.5,95.0,4.783029481450892e-53
37.5,97.5,4.783029481450892e-53
40.0,0.0,7.8139850499069785e-59
40.0,2.5,7.8139850499069785e-59
40.0,5.0,9.617112678857705e-56
40.0,7.5,9.172903355394208e-53
40.0,10.0,7.327280738681694e-50
40.0,12.5,7.586146055856579e-47
40.0,15.0,7.211288465139787e-44
40.0,17.5,6.52096763506196e-41
40.0,20.0,5.607320779937948e-38
40.0,22.5,4.572898488175785e-35
40.0,25.0,3.51152024411786e-32
40.0,27.5,1.1130976884562497e-29
40.0,30.0,6.095688194676382e-27
40.0,32.5,2.985724676439339e-24
40.0,35.0,1.2830789655511209e-21
40.0,37.5,4.685441138660137e-19
40.0,40.0,1.373813937249105e-16
40.0,42.5,2.9153293455093756e-14
40.0,45.0,4.723252151471645e-12
40.0,47.5,6.781018216993965e-10
40.0,50.0,2.6448862688461775e-08
40.0,52.5,7.264164393574875e-10
40.0,55.0,5.0775872512641525e-12
40.0,57.5,4.9246047837344956e-14
40.0,60.0,2.4835469564489145e-16
40.0,62.5,7.709245737870252e-19
40.0,65.0,1.5135186547942544e-21
40.0,67.5,2.887122405978365e-24
40.0,70.0,5.221595468854457e-27
40.0,72.5,8.691846992080147e-30
40.0,75.0,1.3821924899234934e-32
40.0,77.5,2.1393883109190329e-35
40.0,80.0,3.6399321425568897e-38
40.0,82.5,7.198456118076867e-41
40.0,85.0,8.471507534224792e-44
40.0,87.5,9.23986726473936e-47
40.0,90.0,9.425176754135617e-50
40.0,92.5,1.1629598338886368e-52
40.0,95.0,1.0482638085456434e-55
40.0,97.5,1.0482638085456434e-55
42.5,0.0,1.5525718304861354e-61
42.5,2.5,1.5525718304861354e-61
42.5,5.0,1.856986894159126e-58
42.5,7.5,1.5539601074812668e-55
42.5,10.0,1.5173397072250467e-52
42.5,12.5,1.6292402049342422e-49
42.5,15.0,1.665827324628888e-46
42.5,17.5,1.5562428106860125e-43
42.5,20.0,1.3722460350796991e-40
42.5,22.5,1.1334110678157317e-37
42.5,25.0,8.67072828013476e-35
42.5,27.5,2.1723104728668218e-32
42.5,30.0,1.2700747023729892e-29
42.5,32.5,6.2406584664963576e-27
42.5,35.0,2.6665320730776134e-24
42.5,37.5,9.574353373321622e-22
42.5,40.0,2.7334520397431607e-19
42.5,42.5,5.659176399536606e-17
42.5,45.0,1.059910224966707e-14
42.5,47.5,1.4191860260273154e-12
42.5,50.0,5.22028400858413e-11
42.5,52.5,1.355264991769755e-12
42.5,55.0,1.1101301611230926e-14
42.5,57.5,9.365855304868607e-17
42.5,60.0,7.125550292422163e-19
42.5,62.5,2.6729477538455244e-21
42.5,65.0,6.376743541377551e-24
42.5,67.5,1.0231915572645313e-26
42.5,70.0,1.591359030812537e-29
42.5,72.5,2.3730338915888843e-32
42.5,75.0,3.3081447161322656e-35
42.5,77.5,4.5191557064535216e-38
42.5,80.0,6.607726275032102e-41
42.5,82.5,1.3569216078690396e-43
42.5,85.0,1.6122287900067108e-46
42.5,87.5,1.769232671739996e-49
42.5,90.0,1.807780641559125e-52
42.5,92.5,2.2801871594252084e-55
42.5,95.0,2.038941779309155e-58
42.5,97.5,2.038941779309155e-58
45.0,0.0,2.7434169093138643e-64
45.0,2.5,2.7434169093138643e-64
45.0,5.0,3.293234069436808e-61
45.0,7.5,2.757088503663428e-58
45.0,10.0,2.9496075751673647e-55
45.0,12.5,3.1037187155235876e-52
45.0,15.0,3.217151501785007e-49
45.0,17.5,3.140873863707844e-46
45.0,20.0,2.919589744878575e-43
45.0,22.5,2.425156337560347e-40
45.0,25.0,1.860296238438173e-37
45.0,27.5,3.711743659879192e-35
45.0,30.0,2.1756053960057192e-32
45.0,32.5,1.134845966137336e-29
