x,y,concentration
5.0,97.5,7.987549127300647e-39
7.5,0.0,1.807605117249669e-39
7.5,2.5,1.807605117249669e-39
7.5,5.0,6.3936196653697765e-37
7.5,7.5,2.1528263992296727e-34
7.5,10.0,6.842041599880587e-32
7.5,12.5,1.2188578482842789e-29
7.5,15.0,3.382081317095124e-27
7.5,17.5,6.744687093611931e-25
7.5,20.0,1.2359352373121405e-22
7.5,22.5,2.6013681717462934e-20
7.5,25.0,4.762040195175718e-18
7.5,27.5,7.782995759632058e-16
7.5,30.0,1.1128074659427253e-13
7.5,32.5,1.4764684422276994e-11
7.5,35.0,1.6971168576933555e-09
7.5,37.5,1.6490259006855887e-07
7.5,40.0,1.3150974749530682e-05
7.5,42.5,0.000827006986958242
7.5,45.0,0.038610624852119
7.5,47.5,1.2044952986629225
7.5,50.0,18.921767176851453
7.5,52.5,1.2418854594634916
7.5,55.0,0.04008883278143958
7.5,57.5,0.0008917910078256624
7.5,60.0,1.4119803075983187e-05
7.5,62.5,1.7032039860095894e-07
7.5,65.0,1.7155491430299512e-09
7.5,67.5,1.472795506668431e-11
7.5,70.0,1.096851051435057e-13
7.5,72.5,7.1925624065088e-16
7.5,75.0,6.6108190078052404e-18
7.5,77.5,3.3706118462336825e-20
7.5,80.0,1.589097239106795e-22
7.5,82.5,6.947594459958632e-25
7.5,85.0,2.8771772067256487e-27
7.5,87.5,1.0942568709998421e-29
7.5,90.0,4.820976194713888e-32
7.5,92.5,1.981202232210412e-34
7.5,95.0,6.083888607766901e-37
7.5,97.5,6.083888607766901e-37
10.0,0.0,1.5116341131890884e-37
10.0,2.5,1.5116341131890884e-37
10.0,5.0,5.210834077279368e-35
10.0,7.5,1.729746348008882e-32
10.0,10.0,5.3913331067770324e-30
10.0,12.5,9.852868987411593e-28
10.0,15.0,2.492925520125094e-25
10.0,17.5,4.8640992940626064e-23
10.0,20.0,1.0879100555295836e-20
10.0,22.5,2.2121037399373346e-18
10.0,25.0,4.035433395733164e-16
10.0,27.5,6.631461589953601e-14
10.0,30.0,9.57479060844968e-12
10.0,32.5,1.2382285795080729e-09
10.0,35.0,1.3872738148043727e-07
10.0,37.5,1.307245831327986e-05
10.0,40.0,0.0010029940047191768
10.0,42.5,0.060050060233014596
10.0,45.0,2.6357187700766356
10.0,47.5,77.00277995988269
10.0,50.0,1131.1884158973123
10.0,52.5,79.97958748099387
10.0,55.0,2.745300494107841
10.0,57.5,0.06235538662469112
10.0,60.0,0.0010091822612908893
10.0,62.5,1.296513432930913e-05
10.0,65.0,1.3660668858342876e-07
10.0,67.5,1.2125005134763935e-09
10.0,70.0,9.26263882189563e-12
10.0,72.5,6.19605546126238e-14
10.0,75.0,5.299512571064605e-16
10.0,77.5,2.7718719726043172e-18
10.0,80.0,1.3329744647009703e-20
10.0,82.5,6.055558044143192e-23
10.0,85.0,2.506442552602904e-25
10.0,87.5,9.389089998240304e-28
10.0,90.0,3.473012219452551e-30
10.0,92.5,1.452469261703533e-32
10.0,95.0,5.29015108914008e-35
10.0,97.5,5.29015108914008e-35
12.5,0.0,9.820159250644863e-36
12.5,2.5,9.820159250644863e-36
12.5,5.0,3.451069187906904e-33
12.5,7.5,1.1495016351798732e-30
12.5,10.0,3.6663483559900064e-28
12.5,12.5,8.404729081069875e-26
12.5,15.0,1.617300375213697e-23
12.5,17.5,3.2419955868795753e-21
12.5,20.0,7.286455410511697e-19
12.5,22.5,1.500467187041911e-16
12.5,25.0,2.8002436135185576e-14
12.5,27.5,4.602906700139599e-12
12.5,30.0,6.652956282402517e-10
12.5,32.5,8.27994914828468e-08
12.5,35.0,8.988153039160801e-06
12.5,37.5,0.0008160684313098787
12.5,40.0,0.05960805555197167
12.5,42.5,3.337423322677528
12.5,45.0,132.9576161719072
12.5,47.5,3479.134613922288
12.5,50.0,45294.16800931195
12.5,52.5,3439.716671971033
12.5,55.0,130.455712927717
12.5,57.5,3.2514428520875507
12.5,60.0,0.05804035618747121
12.5,62.5,0.0007949435963978075
12.5,65.0,8.758248930333355e-06
12.5,67.5,8.031754065859341e-08
12.5,70.0,6.289704830128445e-10
12.5,72.5,4.289235419178636e-12
12.5,75.0,3.4059707488130345e-14
12.5,77.5,1.8636531714982702e-16
12.5,80.0,9.389426095320801e-19
12.5,82.5,4.260923836135981e-21
12.5,85.0,1.729985750486415e-23
12.5,87.5,6.519088222166253e-26
12.5,90.0,2.8980488266325125e-28
12.5,92.5,9.463956788968192e-31
12.5,95.0,2.916051158022091e-33
12.5,97.5,2.916051158022091e-33
15.0,0.0,4.030258744517622e-34
15.0,2.5,4.030258744517622e-34
15.0,5.0,1.3926912610627637e-31
15.0,7.5,4.5030045305748795e-29
15.0,10.0,1.3678335256443152e-26
15.0,12.5,3.888090268757866e-24
15.0,15.0,8.112116943601616e-22
15.0,17.5,1.7235171229337862e-19
15.0,20.0,3.836870409209604e-17
15.0,22.5,7.80520530268039e-15
15.0,25.0,1.4355720053963371e-12
15.0,27.5,2.332262103376106e-10
15.0,30.0,3.3823575724404724e-08
15.0,32.5,4.178285058054485e-06
15.0,35.0,0.0004346030965800443
15.0,37.5,0.037745577651909376
15.0,40.0,2.591644218633553
15.0,42.5,132.9265049127717
15.0,45.0,4485.588621564619
15.0,47.5,88891.97601629872
15.0,50.0,869587.7895938468
15.0,52.5,87393.91311093196
15.0,55.0,4374.8917816420935
15.0,57.5,128.57541039119118
15.0,60.0,2.521677788210293
15.0,62.5,0.03679325174405371
15.0,65.0,0.00042373988533218974
15.0,67.5,4.01356104763118e-06
15.0,70.0,3.220668221674273e-08
15.0,72.5,2.237347720838246e-10
15.0,75.0,1.6298026748260141e-12
15.0,77.5,1.0384756987477292e-14
15.0,80.0,5.0618422253327045e-17
15.0,82.5,2.223561842543746e-19
15.0,85.0,9.00576717404577e-22
15.0,87.5,3.452802897572964e-24
15.0,90.0,1.457942056999378e-26
15.0,92.5,4.786612426719217e-29
15.0,95.0,1.4962116011232786e-31
15.0,97.5,1.4962116011232786e-31
17.5,0.0,1.281614423435035e-32
17.5,2.5,1.281614423435035e-32
17.5,5.0,4.3348227716287146e-30
17.5,7.5,1.383732477901028e-27
17.5,10.0,4.142397920831971e-25
17.5,12.5,1.165759210253956e-22
17.5,15.0,2.5473069043685836e-20
17.5,17.5,6.1271198074283416e-18
17.5,20.0,1.3512196509283248e-15
17.5,22.5,2.715410578472874e-13
17.5,25.0,4.921321465904297e-11
17.5,27.5,7.899930629918576e-09
17.5,30.0,1.1205327076902068e-06
17.5,32.5,0.0001370392345728148
17.5,35.0,0.014096240909620262
17.5,37.5,1.1623368780818248
17.5,40.0,73.50942133750503
17.5,42.5,3269.98005875987
17.5,45.0,86103.22312158617
17.5,47.5,912710.1333000535
17.5,50.0,992457.4479379914
17.5,52.5,912673.0115910029
17.5,55.0,86100.1488310702
17.5,57.5,3233.448709635017
17.5,60.0,72.28843429269037
17.5,62.5,1.1376101327965722
17.5,65.0,0.013753045947992969
17.5,67.5,0.0001347043891322843
17.5,70.0,1.1076513673636087e-06
17.5,72.5,7.818871973352214e-09
17.5,75.0,4.900804580834023e-11
17.5,77.5,3.058788320873324e-13
17.5,80.0,1.5154017749580545e-15
17.5,82.5,6.839722394930127e-18
17.5,85.0,2.834405234964964e-20
17.5,87.5,1.2289581387857501e-22
17.5,90.0,4.878264846037107e-25
17.5,92.5,1.6092928504538165e-27
17.5,95.0,5.4372405500964666e-30
17.5,97.5,5.4372405500964666e-30
20.0,0.0,2.1880969355881857e-31
20.0,2.5,2.1880969355881857e-31
20.0,5.0,7.382254170885832e-29
20.0,7.5,2.3499835265303246e-26
20.0,10.0,7.011059331320624e-24
20.0,12.5,1.951677760493859e-21
20.0,15.0,4.598262076247499e-19
20.0,17.5,1.0972298012635831e-16
20.0,20.0,2.399516406842458e-14
20.0,22.5,4.769538338758066e-12
20.0,25.0,8.531071016708717e-10
20.0,27.5,1.356214808554435e-07
20.0,30.0,1.886439710348975e-05
20.0,32.5,0.0022492706447608266
20.0,35.0,0.22355289373695905
20.0,37.5,17.787269158827176
20.0,40.0,1063.2257029845168
20.0,42.5,42563.56785868509
20.0,45.0,868135.0113485836
20.0,47.5,992422.4960659683
20.0,50.0,999496.3553257672
20.0,52.5,992421.8782050945
20.0,55.0,868134.9860714178
20.0,57.5,42564.21596723917
20.0,60.0,1063.2544061461742
20.0,62.5,17.787681709749954
20.0,65.0,0.2235561467343346
20.0,67.5,0.0022492964474036606
20.0,70.0,1.8864496875539168e-05
20.0,72.5,1.3562098413562174e-07
20.0,75.0,8.531022960677141e-10
20.0,77.5,5.039893550378032e-12
20.0,80.0,2.537057064117016e-14
20.0,82.5,1.1607057003526926e-16
20.0,85.0,4.866343939245467e-19
20.0,87.5,2.0138413269033624e-21
20.0,90.0,7.235810138488176e-24
20.0,92.5,2.4257285753563584e-26
20.0,95.0,8.055355409592031e-29
20.0,97.5,8.055355409592031e-29
22.5,0.0,1.1317957881975893e-32
22.5,2.5,1.1317957881975893e-32
22.5,5.0,3.8267538660354935e-30
22.5,7.5,1.221095222922988e-27
22.5,10.0,3.6528975157800605e-25
22.5,12.5,1.0281718443128399e-22
22.5,15.0,2.4489243382035423e-20
22.5,17.5,5.872853735337281e-18
22.5,20.0,1.2918269583995273e-15
22.5,22.5,2.5883249351898825e-13
22.5,25.0,4.6972935383484934e-11
22.5,27.5,7.550349965145412e-09
22.5,30.0,1.064963789073786e-06
22.5,32.5,0.0001293107121952509
22.5,35.0,0.013174804909056361
22.5,37.5,1.086585483169049
22.5,40.0,68.7414330178055
22.5,42.5,3127.3487461609484
22.5,45.0,86093.38493593002
22.5,47.5,912640.1637723561
22.5,50.0,992421.3144237389
22.5,52.5,912640.1977889943
22.5,55.0,86094.4106038938
22.5,57.5,3202.6086328046786
22.5,60.0,71.2597434319301
22.5,62.5,1.11823833071957
22.5,65.0,0.013493305229049147
22.5,67.5,0.00013198140627775792
22.5,70.0,1.0690130432589494e-06
22.5,72.5,7.4805399112617e-09
22.5,75.0,4.658281765420104e-11
22.5,77.5,2.8495012766306233e-13
22.5,80.0,1.4196358863548801e-15
22.5,82.5,6.424124028870227e-18
22.5,85.0,2.6681608129189083e-20
22.5,87.5,1.1378935108095886e-22
22.5,90.0,4.0570300747913094e-25
22.5,92.5,1.3508082169769307e-27
22.5,95.0,4.560286276972234e-30
22.5,97.5,4.560286276972234e-30
25.0,0.0,3.0076399945825613e-34
25.0,2.5,3.0076399945825613e-34
25.0,5.0,1.0220617310828942e-31
25.0,7.5,3.280179894882427e-29
25.0,10.0,9.878197102872679e-27
25.0,12.5,2.482737644497533e-24
25.0,15.0,6.503038333802549e-22
25.0,17.5,1.595140705472361e-19
25.0,20.0,3.537513754228029e-17
25.0,22.5,7.165323956523429e-15
25.0,25.0,1.3083415216648366e-12
25.0,27.5,2.131268144637681e-10
25.0,30.0,3.05778882738142e-08
25.0,32.5,3.7972856005388954e-06
25.0,35.0,0.0003990455124661684
25.0,37.5,0.03442628934566722
25.0,40.0,2.3373401303810177
25.0,42.5,117.44197912722689
25.0,45.0,4129.201263999818
25.0,47.5,86092.09753740052
25.0,50.0,868134.6293163232
25.0,52.5,86094.39927620605
25.0,55.0,4115.302528093766
25.0,57.5,118.02739240399328
25.0,60.0,2.3763295428978033
25.0,62.5,0.03513696343308419
25.0,65.0,0.0004076740010483085
25.0,67.5,3.7724243630404306e-06
25.0,70.0,2.9695298028156802e-08
25.0,72.5,2.0780326525572375e-10
25.0,75.0,1.2796059620084028e-12
25.0,77.5,8.103213304457126e-15
25.0,80.0,4.4697535404754606e-17
25.0,82.5,1.9785419719302432e-19
25.0,85.0,8.066465608544436e-22
25.0,87.5,3.0853053980409224e-24
25.0,90.0,1.0967240270441567e-26
25.0,92.5,3.641106469848007e-29
25.0,95.0,1.2559111758787873e-31
25.0,97.5,1.2559111758787873e-31
27.5,0.0,5.3884407052629864e-36
27.5,2.5,5.3884407052629864e-36
27.5,5.0,1.8410039001329284e-33
27.5,7.5,5.944119988173603e-31
27.5,10.0,1.802206705861533e-28
27.5,12.5,4.4313922349402697e-26
27.5,15.0,1.1630152829105799e-23
27.5,17.5,2.8975149434695524e-21
27.5,20.0,6.475533068604849e-19
27.5,22.5,1.324851686312221e-16
27.5,25.0,2.44516311583356e-14
27.5,27.5,4.039667137388472e-12
27.5,30.0,5.899733972546941e-10
27.5,32.5,7.497011427537707e-08
27.5,35.0,8.124247202064564e-06
27.5,37.5,0.0007314231053000686
27.5,40.0,0.05282979845670665
27.5,42.5,2.9174889076787753
27.5,45.0,114.98040260908142
27.5,47.5,3050.659778905574
27.5,50.0,42559.722271608545
27.5,52.5,3202.581523238611
27.5,55.0,122.17002245633209
27.5,57.5,2.900262768643651
27.5,60.0,0.05119706020781548
27.5,62.5,0.000723691779016411
27.5,65.0,7.802990211324404e-06
27.5,67.5,7.014023183440747e-08
27.5,70.0,5.58043406797094e-10
27.5,72.5,3.852282144569255e-12
27.5,75.0,2.346354016747502e-14
27.5,77.5,1.322941578786705e-16
27.5,80.0,7.960432912769269e-19
27.5,82.5,3.5705879261114854e-21
27.5,85.0,1.4672366956843796e-23
27.5,87.5,5.578615226122721e-26
27.5,90.0,1.973131719034358e-28
27.5,92.5,7.252193835254087e-31
27.5,95.0,2.50080421127759e-33
27.5,97.5,2.50080421127759e-33
30.0,0.0,7.281283792475589e-38
30.0,2.5,7.281283792475589e-38
30.0,5.0,2.5011475578099806e-35
30.0,7.5,8.12387606673834e-33
30.0,10.0,2.4795446137425153e-30
30.0,12.5,5.960706948389251e-28
30.0,15.0,1.5743485735575698e-25
30.0,17.5,3.850941546251292e-23
30.0,20.0,8.937198860522209e-21
30.0,22.5,1.8418043924292193e-18
30.0,25.0,3.4378101021792865e-16
30.0,27.5,5.759077565266214e-14
30.0,30.0,8.556614889411904e-12
30.0,32.5,1.1111392393089647e-09
30.0,35.0,1.2382005223527365e-07
30.0,37.5,1.1565723591177526e-05
30.0,40.0,0.0008779492173809323
30.0,42.5,0.05190482233086259
30.0,45.0,2.245085804317723
30.0,47.5,63.84821219145409
30.0,50.0,987.751847202997
30.0,52.5,69.99748595028925
30.0,55.0,2.412503890348356
30.0,57.5,0.053412295180725475
30.0,60.0,0.0008435920925914881
30.0,62.5,1.0681333310958066e-05
30.0,65.0,1.1074909179587996e-07
30.0,67.5,1.011081184219327e-09
30.0,70.0,7.892716180138263e-12
30.0,72.5,5.369871090296091e-14
30.0,75.0,3.2333210362142074e-16
30.0,77.5,1.7620575918706255e-18
30.0,80.0,1.0905996974757308e-20
30.0,82.5,4.852335355662572e-23
30.0,85.0,1.9852567381083308e-25
30.0,87.5,7.516921594720839e-28
30.0,90.0,2.648457991644539e-30
30.0,92.5,1.0112412086653614e-32
30.0,95.0,3.174371576659515e-35
30.0,97.5,3.174371576659515e-35
32.5,0.0,8.003634467585527e-40
32.5,2.5,8.003634467585527e-40
32.5,5.0,2.7738032910681766e-37
32.5,7.5,9.105366767997973e-35
32.5,10.0,2.3274940197824746e-32
32.5,12.5,6.328824147527398e-30
32.5,15.0,1.672579819455125e-27
32.5,17.5,4.0867324528996864e-25
32.5,20.0,9.615614102500566e-23
32.5,22.5,2.08127266820643e-20
32.5,25.0,3.9552420262781376e-18
32.5,27.5,6.789573424710456e-16
32.5,30.0,1.044301276307403e-13
32.5,32.5,1.4281544856951138e-11
32.5,35.0,1.7274221493977365e-09
32.5,37.5,1.850691032567942e-07
32.5,40.0,1.783231910524054e-05
32.5,42.5,0.000992740275100291
32.5,45.0,0.03257865576022114
32.5,47.5,0.9946601792165168
32.5,50.0,15.352901662227469
32.5,52.5,1.0094515757317777
32.5,55.0,0.034406581222878374
32.5,57.5,0.0007361608472709706
32.5,60.0,1.0674651810050068e-05
32.5,62.5,1.2678171330521897e-07
32.5,65.0,1.27967521980778e-09
32.5,67.5,1.152237175383764e-11
32.5,70.0,8.87655987108827e-14
32.5,72.5,5.969606146308187e-16
32.5,75.0,3.5589086942308315e-18
32.5,77.5,1.910335084425083e-20
32.5,80.0,1.2158063910775148e-22
32.5,82.5,5.343640367391797e-25
32.5,85.0,2.1662347871952117e-27
32.5,87.5,8.143142980067076e-30
32.5,90.0,2.8523198392659825e-32
32.5,92.5,1.1169007714898254e-34
32.5,95.0,3.4364456990945876e-37
32.5,97.5,3.4364456990945876e-37
35.0,0.0,7.004878075202214e-42
35.0,2.5,7.004878075202214e-42
35.0,5.0,2.4987705995588035e-39
35.0,7.5,8.18273402805078e-37
35.0,10.0,2.0002749986066784e-34
35.0,12.5,5.643313646422596e-32
35.0,15.0,1.502942558295046e-29
35.0,17.5,3.714832542299864e-27
35.0,20.0,8.486326929696331e-25
35.0,22.5,1.853711943424723e-22
35.0,25.0,3.695618325404777e-20
35.0,27.5,6.5435060886100045e-18
35.0,30.0,1.0482194533827673e-15
35.0,32.5,1.5109854126158944e-13
35.0,35.0,1.9495632964515335e-11
35.0,37.5,2.2353869993460897e-09
35.0,40.0,2.1432223758089177e-07
35.0,42.5,1.617491783755503e-05
35.0,45.0,0.0006027882968282543
35.0,47.5,0.018141987169479214
35.0,50.0,0.19301426831732368
35.0,52.5,0.011372286242249185
35.0,55.0,0.0003633304096961863
35.0,57.5,1.1609496416304217e-05
35.0,60.0,1.3272821643756167e-07
35.0,62.5,1.4509733304510584e-09
35.0,65.0,1.3237877631128052e-11
35.0,67.5,1.091264050969392e-13
35.0,70.0,8.004017193613533e-16
35.0,72.5,5.403853426379492e-18
35.0,75.0,3.2177713371286636e-20
35.0,77.5,1.7179512748829208e-22
35.0,80.0,1.13371202807324e-24
35.0,82.5,4.9304707951763764e-27
35.0,85.0,1.940889959795106e-29
35.0,87.5,7.141202422931231e-32
35.0,90.0,2.461667131422663e-34
35.0,92.5,1.0011356762142121e-36
35.0,95.0,3.0227368611248447e-39
35.0,97.5,3.0227368611248447e-39
37.5,0.0,5.276540340037148e-44
37.5,2.5,5.276540340037148e-44
37.5,5.0,1.901917478467393e-41
37.5,7.5,6.514648661266017e-39
37.5,10.0,1.5884021406047856e-36
37.5,12.5,4.64721897438969e-34
37.5,15.0,1.2873997656087274e-31
37.5,17.5,3.368856233695347e-29
37.5,20.0,8.358688012967178e-27
37.5,22.5,1.97953557842012e-24
37.5,25.0,4.664600519260131e-22
37.5,27.5,5.773744347229435e-20
37.5,30.0,9.53427478290088e-18
37.5,32.5,1.4162512424369498e-15
37.5,35.0,1.866870826733909e-13
37.5,37.5,2.1300907835162292e-11
37.5,40.0,1.9939552847171704e-09
37.5,42.5,1.41757918595641e-07
37.5,45.0,6.312689656666502e-06
37.5,47.5,0.00027341864151717244
37.5,50.0,0.0031201484647591917
37.5,52.5,0.00018153258681565464
37.5,55.0,3.6267578927284923e-06
37.5,57.5,1.4633733629281947e-07
37.5,60.0,2.1227089441272684e-09
37.5,62.5,1.799797738559507e-11
37.5,65.0,1.4290257941709257e-13
37.5,67.5,1.0564100604522626e-15
37.5,70.0,6.9418009409526e-18
37.5,72.5,4.2822442776301534e-20
37.5,75.0,2.442001387075069e-22
37.5,77.5,1.2708805126982359e-24
37.5,80.0,8.913002369158272e-27
37.5,82.5,4.662838022440881e-29
37.5,85.0,1.7120624568883451e-31
37.5,87.5,6.090811398933105e-34
37.5,90.0,2.0441643387379628e-36
37.5,92.5,8.174218587454165e-39
37.5,95.0,2.4474894888907485e-41
37.5,97.5,2.4474894888907485e-41
40.0,0.0,4.293571206266959e-46
40.0,2.5,4.293571206266959e-46
40.0,5.0,1.6091702947290054e-43
40.0,7.5,4.694747637120465e-41
40.0,10.0,1.1491801323387476e-38
40.0,12.5,3.6368124853178906e-36
40.0,15.0,1.0570538861713068e-33
40.0,17.5,2.923604315856414e-31
40.0,20.0,7.691414981770292e-29
40.0,22.5,1.91956837404433e-26
40.0,25.0,4.5122213857351016e-24
40.0,27.5,4.431110571826193e-22
40.0,30.0,7.448852046953261e-20
40.0,32.5,1.1204438142582346e-17
40.0,35.0,1.4792833015309736e-15
40.0,37.5,1.6604129538412436e-13
40.0,40.0,1.497422301426813e-11
40.0,42.5,9.785378619124993e-10
40.0,45.0,4.892107776523615e-08
40.0,47.5,2.160282299969484e-06
40.0,50.0,2.6230902238100726e-05
40.0,52.5,2.310045647837453e-06
40.0,55.0,5.247878655742652e-08
40.0,57.5,1.6404846282036196e-09
40.0,60.0,2.6789923901256407e-11
40.0,62.5,2.7038509565031954e-13
40.0,65.0,1.7345352021919639e-15
40.0,67.5,1.0803272254741922e-17
40.0,70.0,6.374301659387306e-20
40.0,72.5,3.4599164362255263e-22
40.0,75.0,1.794055625653187e-24
40.0,77.5,9.056354945783845e-27
40.0,80.0,5.014182733304138e-29
40.0,82.5,3.2204967099915508e-31
40.0,85.0,1.2384193461923961e-33
40.0,87.5,4.416163996206512e-36
40.0,90.0,1.4735746007418364e-38
40.0,92.5,5.933518732220324e-41
40.0,95.0,1.7550265840255427e-43
40.0,97.5,1.7550265840255427e-43
42.5,0.0,2.7935608256449055e-48
42.5,2.5,2.7935608256449055e-48
42.5,5.0,1.0169980814922777e-45
42.5,7.5,2.6043333027194296e-43
42.5,10.0,7.768785332597542e-41
42.5,12.5,2.5474109451160475e-38
42.5,15.0,7.95737886792475e-36
42.5,17.5,2.271788290838808e-33
42.5,20.0,6.123879521444314e-31
42.5,22.5,1.5467688686332875e-28
42.5,25.0,3.6194548502491165e-26
42.5,27.5,2.8145283728523272e-24
42.5,30.0,5.0485596619937e-22
42.5,32.5,7.61435579392992e-20
42.5,35.0,9.991742285720878e-18
42.5,37.5,1.102433118506746e-15
42.5,40.0,9.678853191242044e-14
42.5,42.5,6.16894714071381e-12
42.5,45.0,3.560850454107025e-10
42.5,47.5,1.4674991363978095e-08
42.5,50.0,1.6778438290188532e-07
42.5,52.5,1.3993831313095565e-08
42.5,55.0,3.7231037562037103e-10
42.5,57.5,1.0148756068077217e-11
42.5,60.0,2.487822695765232e-13
42.5,62.5,3.028365544033186e-15
42.5,65.0,2.3530033243678198e-17
42.5,67.5,1.2347754087718364e-19
42.5,70.0,6.279394119065564e-22
42.5,72.5,3.060441020969134e-24
42.5,75.0,1.3938769614106834e-26
42.5,77.5,6.221011340879655e-29
42.5,80.0,2.9693354029964637e-31
42.5,82.5,1.9814826239032178e-33
42.5,85.0,7.697247284138131e-36
42.5,87.5,2.7632027336091087e-38
42.5,90.0,9.241429448379628e-41
42.5,92.5,3.806270253664181e-43
42.5,95.0,1.1176023048235246e-45
42.5,97.5,1.1176023048235246e-45
45.0,0.0,1.6175638908907357e-50
45.0,2.5,1.6175638908907357e-50
45.0,5.0,5.906086635058684e-48
45.0,7.5,1.5117953610322874e-45
45.0,10.0,4.933731846837305e-43
45.0,12.5,1.5839792770740474e-40
45.0,15.0,5.012047519391324e-38
45.0,17.5,1.4942994215389184e-35
45.0,20.0,4.243726194763302e-33
45.0,22.5,1.0771719220302213e-30
45.0,25.0,2.5253957807376593e-28
45.0,27.5,1.5665544669552586e-26
45.0,30.0,2.8155319381897212e-24
45.0,32.5,4.505952724332896e-22
45.0,35.0,5.828449331487316e-20
45.0,37.5,6.231277946138588e-18
45.0,40.0,5.074903201349821e-16
45.0,42.5,3.507888584181615e-14
