x,y,concentration
5.0,35.0,7.713691671272219e-27
5.0,37.5,2.796532312323754e-23
5.0,40.0,8.283159081917227e-20
5.0,42.5,1.9274872502563178e-16
5.0,45.0,3.317066139434339e-13
5.0,47.5,3.7818447239098147e-10
5.0,50.0,2.148448191440217e-07
5.0,52.5,3.8799327197186986e-10
5.0,55.0,3.432928024389081e-13
5.0,57.5,2.0492204974290514e-16
5.0,60.0,8.857758635271115e-20
5.0,62.5,3.0341196299492314e-23
5.0,65.0,8.330006810570459e-27
5.0,67.5,1.8624219621685293e-30
5.0,70.0,3.621829251162378e-34
5.0,72.5,8.380000400766438e-38
5.0,75.0,1.8472318266215495e-41
5.0,77.5,2.329794210365111e-45
5.0,80.0,2.7059542889525138e-49
5.0,82.5,2.87945894168039e-53
5.0,85.0,2.8592071916220905e-57
5.0,87.5,3.439260805828367e-61
5.0,90.0,3.7619104055129056e-65
5.0,92.5,3.638555572491624e-69
5.0,95.0,3.055261985536468e-73
5.0,97.5,3.055261985536468e-73
7.5,0.0,6.89841683332713e-74
7.5,2.5,6.89841683332713e-74
7.5,5.0,1.0095553197261495e-69
7.5,7.5,1.3874686770239369e-65
7.5,10.0,1.7804204237479495e-61
7.5,12.5,1.2529376816943518e-57
7.5,15.0,1.3733177175198336e-53
7.5,17.5,1.0656847391516632e-49
7.5,20.0,7.521252016919399e-46
7.5,22.5,6.056933986252169e-42
7.5,25.0,4.198979613173144e-38
7.5,27.5,2.5726813762049525e-34
7.5,30.0,1.3651326308031533e-30
7.5,32.5,6.655286520186372e-27
7.5,35.0,2.7831824711142193e-23
7.5,37.5,9.742556298918979e-20
7.5,40.0,2.7718839900703644e-16
7.5,42.5,6.158594465732295e-13
7.5,45.0,1.0061261936073408e-09
7.5,47.5,1.0878771747717387e-06
7.5,50.0,0.0005864805492763074
7.5,52.5,1.1216652884218902e-06
7.5,55.0,1.0446699137424826e-09
7.5,57.5,6.641180925383134e-13
7.5,60.0,2.976144080532955e-16
7.5,62.5,1.0062692102761481e-19
7.5,65.0,2.813397921781157e-23
7.5,67.5,6.638688915767404e-27
7.5,70.0,1.345549188890141e-30
7.5,72.5,2.3773974891535015e-34
7.5,75.0,5.884170838095534e-38
7.5,77.5,7.913953517401502e-42
7.5,80.0,9.744134923566116e-46
7.5,82.5,1.1013293827288836e-49
7.5,85.0,1.166945148811748e-53
7.5,87.5,1.1237008935282568e-57
7.5,90.0,1.2456129556184927e-61
7.5,92.5,1.2740142630093562e-65
7.5,95.0,9.562148617605918e-70
7.5,97.5,9.562148617605918e-70
10.0,0.0,2.378325317375761e-70
10.0,2.5,2.378325317375761e-70
10.0,5.0,3.35562246876588e-66
10.0,7.5,4.4977749034298835e-62
10.0,10.0,5.599740251415704e-58
10.0,12.5,3.9986301071569e-54
10.0,15.0,3.945792218430697e-50
10.0,17.5,2.9602203917289233e-46
10.0,20.0,2.5332616821494477e-42
10.0,22.5,1.950751549367253e-38
10.0,25.0,1.3340910877783856e-34
10.0,27.5,8.136391017400697e-31
10.0,30.0,4.3165838604548896e-27
10.0,32.5,2.0309330123111292e-23
10.0,35.0,8.19711396038911e-20
10.0,37.5,2.7554660838788014e-16
10.0,40.0,7.468200825454426e-13
10.0,42.5,1.5640481999639408e-09
10.0,45.0,2.3779254452448946e-06
10.0,47.5,0.0023832413751499566
10.0,50.0,1.189565732660171
10.0,52.5,0.002475477051920182
10.0,55.0,2.476908302824678e-06
10.0,57.5,1.6241395584364256e-09
10.0,60.0,7.514323706816737e-13
10.0,62.5,2.732832403897053e-16
10.0,65.0,8.071739825043968e-20
10.0,67.5,1.988711842270311e-23
10.0,70.0,4.17578561773456e-27
10.0,72.5,7.601883651585327e-31
10.0,75.0,1.7674069949446513e-34
10.0,77.5,2.46393479530644e-38
10.0,80.0,3.127031844965153e-42
10.0,82.5,3.711256769221452e-46
10.0,85.0,3.9719791677617794e-50
10.0,87.5,3.8074435548169705e-54
10.0,90.0,3.5714006309862065e-58
10.0,92.5,3.7613074602739702e-62
10.0,95.0,3.395065053842742e-66
10.0,97.5,3.395065053842742e-66
12.5,0.0,6.295213276046005e-67
12.5,2.5,6.295213276046005e-67
12.5,5.0,8.960129189954246e-63
12.5,7.5,1.1929546390972621e-58
12.5,10.0,1.50502303893764e-54
12.5,12.5,1.3412881925520554e-50
12.5,15.0,9.89333788366516e-47
12.5,17.5,7.549480977092808e-43
12.5,20.0,6.426047317712851e-39
12.5,22.5,4.960994287028904e-35
12.5,25.0,3.436244323816761e-31
12.5,27.5,2.0755302892193088e-27
12.5,30.0,1.0914759128091042e-23
12.5,32.5,4.893747797650787e-20
12.5,35.0,1.895090510588232e-16
12.5,37.5,6.077885603282215e-13
12.5,40.0,1.5526702337303808e-09
12.5,42.5,3.0097749783356263e-06
12.5,45.0,0.004108176209458183
12.5,47.5,3.6445544493274853
12.5,50.0,1593.8553802864812
12.5,52.5,3.6036318376362626
12.5,55.0,0.004031091891834774
12.5,57.5,2.9322581674737293e-06
12.5,60.0,1.5118273802508912e-09
12.5,62.5,5.920493905031086e-13
12.5,65.0,1.8465944237989963e-16
12.5,67.5,4.7469757544743473e-20
12.5,70.0,1.0318506288941676e-23
12.5,72.5,1.93401367990846e-27
12.5,75.0,4.212595618315392e-31
12.5,77.5,6.211677360907664e-35
12.5,80.0,8.346495548162349e-39
12.5,82.5,9.99769002295253e-43
12.5,85.0,1.0604383505912434e-46
12.5,87.5,1.0332929447709311e-50
12.5,90.0,1.1828020445550491e-54
12.5,92.5,9.776860862545957e-59
12.5,95.0,7.523593362379205e-63
12.5,97.5,7.523593362379205e-63
15.0,0.0,1.0366648567503825e-63
15.0,2.5,1.0366648567503825e-63
15.0,5.0,1.434282718802364e-59
15.0,7.5,1.8324062336141672e-55
15.0,10.0,2.1765392748682437e-51
15.0,12.5,2.394541252234996e-47
15.0,15.0,1.8969424872041693e-43
15.0,17.5,1.5200042644348177e-39
15.0,20.0,1.2686295480377164e-35
15.0,22.5,9.578659144161998e-32
15.0,25.0,6.4740943020673015e-28
15.0,27.5,3.827051335976026e-24
15.0,30.0,1.999714171236219e-20
15.0,32.5,8.813291314487249e-17
15.0,35.0,3.238516606562777e-13
15.0,37.5,9.838225914890762e-10
15.0,40.0,2.3387315198256376e-06
15.0,42.5,0.004108142956781986
15.0,45.0,4.688571046630121
15.0,47.5,3094.0110280978147
15.0,50.0,995542.1585789531
15.0,52.5,3042.4304050192636
15.0,55.0,4.573127977106341
15.0,57.5,0.003973614255020756
15.0,60.0,2.275556060154909e-06
15.0,62.5,9.589809376696436e-10
15.0,65.0,3.157498225339444e-13
15.0,67.5,8.465556996433567e-17
15.0,70.0,1.9040580513750728e-20
15.0,72.5,3.671210348449303e-24
15.0,75.0,7.395336555553565e-28
15.0,77.5,1.289167301857861e-31
15.0,80.0,1.6904220687024454e-35
15.0,82.5,1.9783475145003475e-39
15.0,85.0,2.1136382647991238e-43
15.0,87.5,2.11759280954196e-47
15.0,90.0,2.3259902471755888e-51
15.0,92.5,1.9533832248811902e-55
15.0,95.0,1.5416177478734908e-59
15.0,97.5,1.5416177478734908e-59
17.5,0.0,1.3124821184202937e-60
17.5,2.5,1.3124821184202937e-60
17.5,5.0,1.7581563912744857e-56
17.5,7.5,2.1935572690264107e-52
17.5,10.0,2.5400942516134724e-48
17.5,12.5,2.7368449994832506e-44
17.5,15.0,2.245981851308902e-40
17.5,17.5,2.02549518232372e-36
17.5,20.0,1.6579917716471986e-32
17.5,22.5,1.2244751668981768e-28
17.5,25.0,8.0753993243946515e-25
17.5,27.5,4.670983439313591e-21
17.5,30.0,2.364115313646298e-17
17.5,32.5,1.0216549638897577e-13
17.5,35.0,3.6770803375458544e-10
17.5,37.5,1.050242308919611e-06
17.5,40.0,0.0022762761984288747
17.5,42.5,3.4276011475621058
17.5,45.0,2999.0642865551877
17.5,47.5,996999.8944277042
17.5,50.0,999992.1968369652
17.5,52.5,996999.8559405552
17.5,55.0,2999.0641917062503
17.5,57.5,3.389132786669595
17.5,60.0,0.0022383448532071713
17.5,62.5,1.0278460033856918e-06
17.5,65.0,3.5873838818197355e-10
17.5,67.5,1.0042221406654079e-13
17.5,70.0,2.3369134377567727e-17
17.5,72.5,4.623036853863873e-21
17.5,75.0,8.041573534317955e-25
17.5,77.5,1.388932926669259e-28
17.5,80.0,1.8711965159931482e-32
17.5,82.5,2.2741246026452137e-36
17.5,85.0,2.512445851514974e-40
17.5,87.5,2.8920938223010145e-44
17.5,90.0,3.012871702545117e-48
17.5,92.5,2.5679112542647468e-52
17.5,95.0,2.219444765046169e-56
17.5,97.5,2.219444765046169e-56
20.0,0.0,8.832347813164947e-58
20.0,2.5,8.832347813164947e-58
20.0,5.0,1.1677526425931181e-53
20.0,7.5,1.4377455752249302e-49
20.0,10.0,1.6420573362938774e-45
20.0,12.5,1.7321409293230685e-41
20.0,15.0,1.518331406615871e-37
20.0,17.5,1.3448327417681258e-33
20.0,20.0,1.0808690139344981e-29
20.0,22.5,7.818462806819716e-26
20.0,25.0,5.0395546445031415e-22
20.0,27.5,2.8591271198265336e-18
20.0,30.0,1.4055568132005878e-14
20.0,32.5,5.865761347622573e-11
20.0,35.0,2.0205494656963446e-07
20.0,37.5,0.0005515680002335485
20.0,40.0,1.1187527282424927
20.0,42.5,1498.970931147792
20.0,45.0,995498.6143964623
20.0,47.5,999992.1643586898
20.0,50.0,999999.9845656677
20.0,52.5,999992.1643397174
20.0,55.0,995498.6143964395
20.0,57.5,1498.9709513216342
20.0,60.0,1.1187527542628213
20.0,62.5,0.0005515680110233236
20.0,65.0,2.0205494900055983e-07
20.0,67.5,5.865761402187409e-11
20.0,70.0,1.4055568191225529e-14
20.0,72.5,2.8591271117039726e-18
20.0,75.0,5.039554623520475e-22
20.0,77.5,8.315359433359686e-26
20.0,80.0,1.1495850965425987e-29
20.0,82.5,1.4303533500124707e-33
20.0,85.0,1.614907184396388e-37
20.0,87.5,1.7916272856237396e-41
20.0,90.0,1.6984590008955754e-45
20.0,92.5,1.48713640976351e-49
20.0,95.0,1.2771708693317422e-53
20.0,97.5,1.2771708693317422e-53
22.5,0.0,1.156484013578057e-60
22.5,2.5,1.156484013578057e-60
22.5,5.0,1.5482548603868165e-56
22.5,7.5,1.9303739912788003e-52
22.5,10.0,2.2329268329188993e-48
22.5,12.5,2.4052919297039193e-44
22.5,15.0,2.1592414499127294e-40
22.5,17.5,1.941407517859281e-36
22.5,20.0,1.5850829308514652e-32
22.5,22.5,1.167138860524064e-28
22.5,25.0,7.707573160504534e-25
22.5,27.5,4.464133941122381e-21
22.5,30.0,2.2467642783580884e-17
22.5,32.5,9.639659648409852e-14
22.5,35.0,3.436333749111246e-10
22.5,37.5,9.8165305083168e-07
22.5,40.0,0.0021281856687023746
22.5,42.5,3.2774093771870283
22.5,45.0,2999.0514938338706
22.5,47.5,996999.8110553725
22.5,50.0,999992.1642957636
22.5,52.5,996999.8110554029
22.5,55.0,2999.051525724079
22.5,57.5,3.356796104115334
22.5,60.0,0.002206464240231054
22.5,62.5,1.0103287067204954e-06
22.5,65.0,3.519580694589168e-10
22.5,67.5,9.839136391382312e-14
22.5,70.0,2.2553546948897784e-17
22.5,72.5,4.422895827233456e-21
22.5,75.0,7.643595573504101e-25
22.5,77.5,1.2937738910507498e-28
22.5,80.0,1.7527944415690668e-32
22.5,82.5,2.1357783938990834e-36
22.5,85.0,2.364921505758339e-40
22.5,87.5,2.6774250375089977e-44
22.5,90.0,2.4930156896061026e-48
22.5,92.5,2.145652072616576e-52
22.5,95.0,1.8540336452439934e-56
22.5,97.5,1.8540336452439934e-56
25.0,0.0,7.702690755288389e-64
25.0,2.5,7.702690755288389e-64
25.0,5.0,1.0475913553250872e-59
25.0,7.5,1.327753656528202e-55
25.0,10.0,1.5625589001423162e-51
25.0,12.5,1.5117584479042945e-47
25.0,15.0,1.5142752419021466e-43
25.0,17.5,1.4067609305958421e-39
25.0,20.0,1.1696213543374262e-35
25.0,22.5,8.793128509785557e-32
25.0,25.0,5.900093180030515e-28
25.0,27.5,3.49708730253848e-24
25.0,30.0,1.8077172480456992e-20
25.0,32.5,8.009146421646892e-17
25.0,35.0,2.973388592923377e-13
25.0,37.5,8.972544957554453e-10
25.0,40.0,2.109128749304284e-06
25.0,42.5,0.0036294688216010566
25.0,45.0,4.317276483020123
25.0,47.5,2999.051445334449
25.0,50.0,995498.6081272719
25.0,52.5,2999.051516378504
25.0,55.0,4.302572292609419
25.0,57.5,0.0036477086299726465
25.0,60.0,2.1444862238107825e-06
25.0,62.5,9.158436523892443e-10
25.0,65.0,3.037879670707137e-13
25.0,67.5,7.956999138964605e-17
25.0,70.0,1.755566203335248e-20
25.0,72.5,3.409781743180316e-24
25.0,75.0,5.770552765485095e-28
25.0,77.5,1.001553814238426e-31
25.0,80.0,1.4951953675349633e-35
25.0,82.5,1.7626936512153655e-39
25.0,85.0,1.8952174060835336e-43
25.0,87.5,1.8938390263813342e-47
25.0,90.0,1.7406858221382777e-51
25.0,92.5,1.4787612227342718e-55
25.0,95.0,1.2922406761403851e-59
25.0,97.5,1.2922406761403851e-59
27.5,0.0,3.421032486315156e-67
27.5,2.5,3.421032486315156e-67
27.5,5.0,4.7284444187152096e-63
27.5,7.5,6.093622336462585e-59
27.5,10.0,7.296105493006241e-55
27.5,12.5,6.976638818075824e-51
27.5,15.0,7.078055202662536e-47
27.5,17.5,6.747224361025902e-43
27.5,20.0,5.710753561831828e-39
27.5,22.5,4.380229175583157e-35
27.5,25.0,3.0004027136685022e-31
27.5,27.5,1.8214835756492405e-27
27.5,30.0,9.678670603504618e-24
27.5,32.5,4.4309107168878415e-20
27.5,35.0,1.7129257804862007e-16
27.5,37.5,5.447503464475827e-13
27.5,40.0,1.3761673484594005e-09
27.5,42.5,2.6313917875721626e-06
27.5,45.0,0.0035539336155034143
27.5,47.5,3.197974364052766
27.5,50.0,1498.964567566381
27.5,52.5,3.35678675580643
27.5,55.0,0.0037760068581244887
27.5,57.5,2.6158251578383023e-06
27.5,60.0,1.3336467779017097e-09
27.5,62.5,5.390160476956415e-13
27.5,65.0,1.6452472768631304e-16
27.5,67.5,4.1455237335344155e-20
27.5,70.0,9.155010726758494e-24
27.5,72.5,1.7370206251812225e-27
27.5,75.0,2.8791955675488914e-31
27.5,77.5,4.3814156442659147e-35
27.5,80.0,7.086752147624674e-39
27.5,82.5,8.389220453375145e-43
27.5,85.0,9.004812633408553e-47
27.5,87.5,8.852011709746367e-51
27.5,90.0,8.011273890635883e-55
27.5,92.5,7.479668901758139e-59
27.5,95.0,6.46065237794543e-63
27.5,97.5,6.46065237794543e-63
30.0,0.0,1.1335660978929879e-70
30.0,2.5,1.1335660978929879e-70
30.0,5.0,1.5925099495945342e-66
30.0,7.5,2.0869865766348164e-62
30.0,10.0,2.542545011636692e-58
30.0,12.5,2.4019722642773586e-54
30.0,15.0,2.4783269725929834e-50
30.0,17.5,2.3435752872171576e-46
30.0,20.0,2.081014008197945e-42
30.0,22.5,1.6241469009591867e-38
30.0,25.0,1.136483054633706e-34
30.0,27.5,7.065816827033882e-31
30.0,30.0,3.8574822324444964e-27
30.0,32.5,1.8224579986428866e-23
30.0,35.0,7.316212181103869e-20
30.0,37.5,2.437873150571563e-16
30.0,40.0,6.53731378659341e-13
30.0,42.5,1.3520722833169948e-09
30.0,45.0,2.0261288900716306e-06
30.0,47.5,0.001977142914377913
30.0,50.0,1.0393568219305738
30.0,52.5,0.0021673112541716315
30.0,55.0,2.17713907601775e-06
30.0,57.5,1.3913913161005333e-09
30.0,60.0,6.281883199859235e-13
30.0,62.5,2.25158776229474e-16
30.0,65.0,6.544146714413781e-20
30.0,67.5,1.658403976291741e-23
30.0,70.0,3.558292604422125e-27
30.0,72.5,6.588473110731742e-31
30.0,75.0,1.0689062601941995e-34
30.0,77.5,1.554563654154552e-38
30.0,80.0,2.56042295169494e-42
30.0,82.5,2.9763818069321757e-46
30.0,85.0,3.148829132958544e-50
30.0,87.5,3.050940078576141e-54
30.0,90.0,2.72188306476272e-58
30.0,92.5,2.613906714421089e-62
30.0,95.0,2.0282155549853275e-66
30.0,97.5,2.0282155549853275e-66
32.5,0.0,3.0233895878057615e-74
32.5,2.5,3.0233895878057615e-74
32.5,5.0,4.333486476401792e-70
32.5,7.5,5.80367996312911e-66
32.5,10.0,5.960778352013383e-62
32.5,12.5,6.459873096155056e-58
32.5,15.0,6.74029182523391e-54
32.5,17.5,6.433978895092901e-50
32.5,20.0,5.852783067067483e-46
32.5,22.5,4.847499822337615e-42
32.5,25.0,3.48938781714525e-38
32.5,27.5,2.2462517235287554e-34
32.5,30.0,1.2829971425088943e-30
32.5,32.5,6.454236051182159e-27
32.5,35.0,2.846204528667514e-23
32.5,37.5,1.102944378981167e-19
32.5,40.0,3.819388731240431e-16
32.5,42.5,7.487879445535431e-13
32.5,45.0,8.490662842803168e-10
32.5,47.5,8.986612399115038e-07
32.5,50.0,0.0004760603693389041
32.5,52.5,9.119853032548187e-07
32.5,55.0,8.96771915065999e-10
32.5,57.5,5.482821910764865e-13
32.5,60.0,2.2501428737055483e-16
32.5,62.5,7.490767183941802e-20
32.5,65.0,2.0986719167389385e-23
32.5,67.5,5.193961263626092e-27
32.5,70.0,1.088961853707988e-30
32.5,72.5,1.9732870065730624e-34
32.5,75.0,3.1381052697812584e-38
32.5,77.5,4.448527724839714e-42
32.5,80.0,7.456350751327996e-46
32.5,82.5,8.4735683588530305e-50
32.5,85.0,8.79002041644706e-54
32.5,87.5,8.366853591514274e-58
32.5,90.0,7.3422571364574956e-62
32.5,92.5,7.155434202069157e-66
32.5,95.0,5.3811072567023874e-70
32.5,97.5,5.3811072567023874e-70
35.0,0.0,6.3474188508291665e-78
35.0,2.5,6.3474188508291665e-78
35.0,5.0,9.468145392473735e-74
35.0,7.5,1.2788190630831053e-69
35.0,10.0,1.2689877305677121e-65
35.0,12.5,1.4437302970322833e-61
35.0,15.0,1.5344474686229295e-57
35.0,17.5,1.4975802918588695e-53
35.0,20.0,1.3367668212486174e-49
35.0,22.5,1.1291793576622443e-45
35.0,25.0,8.617270173111903e-42
35.0,27.5,5.782738680723128e-38
35.0,30.0,3.4768467845135725e-34
35.0,32.5,1.8634420196741784e-30
35.0,35.0,8.859036389120117e-27
35.0,37.5,3.710273256555658e-23
35.0,40.0,1.2885097376292992e-19
35.0,42.5,3.4903821386807663e-16
35.0,45.0,4.56479515012539e-13
35.0,47.5,4.802438976123956e-10
35.0,50.0,1.7439368538557463e-07
35.0,52.5,2.965908207679161e-10
35.0,55.0,2.707023020767123e-13
35.0,57.5,2.4774319940668235e-16
35.0,60.0,7.889314877632604e-20
35.0,62.5,2.386098853354245e-23
35.0,65.0,5.975046073542487e-27
35.0,67.5,1.3395550636604605e-30
35.0,70.0,2.6464917156438148e-34
35.0,72.5,4.765427098563511e-38
35.0,75.0,7.492337947775648e-42
35.0,77.5,1.0454943465011356e-45
35.0,80.0,1.798318589527964e-49
35.0,82.5,2.0009244886611307e-53
35.0,85.0,1.9942569409652403e-57
35.0,87.5,1.8381613049975937e-61
35.0,90.0,1.5703888539650846e-65
35.0,92.5,1.5724916532537702e-69
35.0,95.0,1.1477101823063037e-73
35.0,97.5,1.1477101823063037e-73
37.5,0.0,1.1341620226317246e-81
37.5,2.5,1.1341620226317246e-81
37.5,5.0,1.7289386315314587e-77
37.5,7.5,2.4702861089880644e-73
37.5,10.0,2.4730738054033175e-69
37.5,12.5,2.951961292583449e-65
37.5,15.0,3.301329980770071e-61
37.5,17.5,3.451461126988052e-57
37.5,20.0,3.3870316072112476e-53
37.5,22.5,3.141668435403288e-49
37.5,25.0,2.871208058387204e-45
37.5,27.5,1.3492086648606136e-41
37.5,30.0,8.449706517801357e-38
37.5,32.5,4.714508615082467e-34
37.5,35.0,2.312287512554022e-30
37.5,37.5,9.724884301166303e-27
37.5,40.0,3.3239880005208333e-23
37.5,42.5,8.539331189070366e-20
37.5,45.0,1.3539820896076548e-16
37.5,47.5,2.090987204435322e-13
37.5,50.0,8.254976060618372e-11
37.5,52.5,1.3732678381016243e-13
37.5,55.0,7.684015757635979e-17
37.5,57.5,8.826435034388856e-20
37.5,60.0,3.5536964083708113e-23
37.5,62.5,8.211772800723568e-27
37.5,65.0,1.765169177350531e-30
37.5,67.5,3.505286403267554e-34
37.5,70.0,6.13410368300465e-38
37.5,72.5,9.98224472301336e-42
37.5,75.0,1.4870127915364164e-45
37.5,77.5,2.001245965172133e-49
37.5,80.0,3.6201277189615736e-53
37.5,82.5,4.810619593522806e-57
37.5,85.0,4.419234120370531e-61
37.5,87.5,3.892841482640391e-65
37.5,90.0,3.2009597090506674e-69
37.5,92.5,3.115344929459021e-73
37.5,95.0,2.229436287426831e-77
37.5,97.5,2.229436287426831e-77
40.0,0.0,2.1693332841102388e-85
40.0,2.5,2.1693332841102388e-85
40.0,5.0,3.4808017987537956e-81
40.0,7.5,4.275214066836054e-77
40.0,10.0,4.3488037446395744e-73
40.0,12.5,5.680748315377899e-69
40.0,15.0,6.743679056329512e-65
40.0,17.5,7.538563908275211e-61
40.0,20.0,7.933722835471882e-57
40.0,22.5,7.840879659518508e-53
40.0,25.0,7.225626498482549e-49
40.0,27.5,2.7092427702061297e-45
40.0,30.0,1.7450594762165788e-41
40.0,32.5,9.958364895115973e-38
40.0,35.0,4.939313851626905e-34
40.0,37.5,2.0625231263927477e-30
40.0,40.0,6.851543614484923e-27
40.0,42.5,1.6318794536489424e-23
40.0,45.0,2.939053998421334e-20
40.0,47.5,4.6562083090749095e-17
40.0,50.0,1.9781863262731164e-14
40.0,52.5,4.99173456773264e-17
40.0,55.0,3.162478940405436e-20
40.0,57.5,2.7651464164033293e-23
40.0,60.0,1.2439016847056528e-26
40.0,62.5,3.40808879297498e-30
40.0,65.0,5.840924627778459e-34
40.0,67.5,9.641151670639995e-38
40.0,70.0,1.4954777380010842e-41
40.0,72.5,2.1156445802223182e-45
40.0,75.0,2.832448998735149e-49
40.0,77.5,3.6556860633204835e-53
40.0,80.0,5.141084186390336e-57
40.0,82.5,8.32893936367681e-61
40.0,85.0,7.93089719601398e-65
40.0,87.5,6.927660229903037e-69
40.0,90.0,5.6010657238893355e-73
40.0,92.5,5.4271165632605556e-77
40.0,95.0,3.79316907638153e-81
40.0,97.5,3.79316907638153e-81
42.5,0.0,3.2748091520439075e-89
42.5,2.5,3.2748091520439075e-89
42.5,5.0,5.162313104846807e-85
42.5,7.5,5.620670166267962e-81
42.5,10.0,7.070757190440723e-77
42.5,12.5,9.681759284457104e-73
42.5,15.0,1.2492522090593607e-68
42.5,17.5,1.4577824821713077e-64
42.5,20.0,1.5893845949018828e-60
42.5,22.5,1.606984650308299e-56
42.5,25.0,1.4901104285659083e-52
42.5,27.5,4.454849151264443e-49
42.5,30.0,3.093164024616098e-45
42.5,32.5,1.787676873153911e-41
42.5,35.0,8.89917849663091e-38
42.5,37.5,3.687673138994533e-34
42.5,40.0,1.2036798509399638e-30
42.5,42.5,2.8223616486263328e-27
42.5,45.0,5.9310675392629045e-24
42.5,47.5,8.837653392733244e-21
42.5,50.0,3.573932735926092e-18
42.5,52.5,8.444767199300612e-21
42.5,55.0,6.21681072274107e-24
42.5,57.5,4.6824498741051345e-27
42.5,60.0,3.155861334623753e-30
42.5,62.5,1.0363629053709411e-33
42.5,65.0,2.141618082465379e-37
42.5,67.5,2.9443108548895374e-41
42.5,70.0,3.887441364094858e-45
42.5,72.5,4.875809047171704e-49
42.5,75.0,5.663683697567557e-53
42.5,77.5,6.384804173168094e-57
42.5,80.0,7.63168442980203e-61
42.5,82.5,1.2708940591093504e-64
42.5,85.0,1.2093135485195436e-68
42.5,87.5,1.051840490513148e-72
42.5,90.0,8.429519224997028e-77
42.5,92.5,8.260794885014217e-81
42.5,95.0,5.666169970565076e-85
42.5,97.5,5.666169970565076e-85
45.0,0.0,4.347976514299413e-93
45.0,2.5,4.347976514299413e-93
45.0,5.0,6.95564218541962e-89
45.0,7.5,7.660716144837087e-85
45.0,10.0,1.067718351942825e-80
45.0,12.5,1.4482288650330813e-76
45.0,15.0,1.9146123264342058e-72
