x,y,concentration
10.0,7.5,1.0495452301276094e-73
10.0,10.0,7.431911803009031e-69
10.0,12.5,2.8713380382120585e-64
10.0,15.0,1.4638617885415084e-59
10.0,17.5,5.4326430492638666e-55
10.0,20.0,2.2082999673682983e-50
10.0,22.5,7.773717223508586e-46
10.0,25.0,2.3439997851019564e-41
10.0,27.5,6.0911273022689375e-37
10.0,30.0,1.3329829726476205e-32
10.0,32.5,2.508611916114694e-28
10.0,35.0,3.933135290797304e-24
10.0,37.5,4.994585398217189e-20
10.0,40.0,4.979515195714866e-16
10.0,42.5,3.73973587259268e-12
10.0,45.0,1.9899322398694545e-08
10.0,47.5,6.819186632862305e-05
10.0,50.0,0.1138088379701402
10.0,52.5,7.083105751435145e-05
10.0,55.0,2.072766498959513e-08
10.0,57.5,3.883420393607478e-12
10.0,60.0,5.010269785863413e-16
10.0,62.5,4.953559898364542e-20
10.0,65.0,3.8729782950811425e-24
10.0,67.5,2.4564599862749827e-28
10.0,70.0,1.2895034291651353e-32
10.0,72.5,5.690977791295245e-37
10.0,75.0,3.10592095080171e-41
10.0,77.5,9.820425185149777e-46
10.0,80.0,2.7263370305368557e-50
10.0,82.5,6.811980496556746e-55
10.0,85.0,1.473614746045317e-59
10.0,87.5,2.7340032730738203e-64
10.0,90.0,4.738905717878348e-69
10.0,92.5,8.776149301271793e-74
10.0,95.0,1.3202631684113198e-78
10.0,97.5,1.3202631684113198e-78
12.5,0.0,2.4480129874824103e-79
12.5,2.5,2.4480129874824103e-79
12.5,5.0,2.0907628903847908e-74
12.5,7.5,1.5832517165059863e-69
12.5,10.0,1.0809950609597716e-64
12.5,12.5,4.976980149584091e-60
12.5,15.0,1.815846125394477e-55
12.5,17.5,6.581072621501858e-51
12.5,20.0,2.5607812363120338e-46
12.5,22.5,8.71651469205831e-42
12.5,25.0,2.5724816834034743e-37
12.5,27.5,6.40938351891322e-33
12.5,30.0,1.3482025454809487e-28
12.5,32.5,2.3481333873402215e-24
12.5,35.0,3.4350857706120734e-20
12.5,37.5,4.0525306978927836e-16
12.5,40.0,3.712537017757309e-12
12.5,42.5,2.518659100892151e-08
12.5,45.0,0.0001175425175939985
12.5,47.5,0.3486437962725383
12.5,50.0,498.9632794157489
12.5,52.5,0.34472992864325835
12.5,55.0,0.00011533716526749173
12.5,57.5,2.453792334438918e-08
12.5,60.0,3.614879699354029e-12
12.5,62.5,3.947587157291366e-16
12.5,65.0,3.3471802609815135e-20
12.5,67.5,2.2777082190523014e-24
12.5,70.0,1.274552187267567e-28
12.5,72.5,5.9723674727924045e-33
12.5,75.0,3.1542178649512914e-37
12.5,77.5,1.0915871251526484e-41
12.5,80.0,3.3266462867539075e-46
12.5,82.5,8.716655713958266e-51
12.5,85.0,1.9464382459195975e-55
12.5,87.5,3.833571688881024e-60
12.5,90.0,8.494521831268256e-65
12.5,92.5,1.297426927359872e-69
12.5,95.0,1.7553258371587096e-74
12.5,97.5,1.7553258371587096e-74
15.0,0.0,2.418493582977843e-75
15.0,2.5,2.418493582977843e-75
15.0,5.0,1.90323308550388e-70
15.0,7.5,1.315902397849841e-65
15.0,10.0,8.075803601321867e-61
15.0,12.5,4.395659736171165e-56
15.0,15.0,1.6537688765986776e-51
15.0,17.5,6.05724844415914e-47
15.0,20.0,2.2290061706175967e-42
15.0,22.5,7.17093252512439e-38
15.0,25.0,1.999260359131836e-33
15.0,27.5,4.7272547495281394e-29
15.0,30.0,9.595192833344653e-25
15.0,32.5,1.597538214248931e-20
15.0,35.0,2.1593662531681017e-16
15.0,37.5,2.352423644377526e-12
15.0,40.0,1.9571430744454066e-08
15.0,42.5,0.00011754209416357069
15.0,45.0,0.4484931250401997
15.0,47.5,968.3431723093506
15.0,50.0,998605.3533416409
15.0,52.5,952.2037389780817
15.0,55.0,0.4374508038331517
15.0,57.5,0.00011369295185119173
15.0,60.0,1.9042749612604863e-08
15.0,62.5,2.2930239239324646e-12
15.0,65.0,2.105344376822023e-16
15.0,67.5,1.5345054995882453e-20
15.0,70.0,9.136203397466951e-25
15.0,72.5,4.53475526566841e-29
15.0,75.0,2.2840515875831856e-33
15.0,77.5,9.653566268905416e-38
15.0,80.0,2.97074099132333e-42
15.0,82.5,7.885249345977895e-47
15.0,85.0,1.842830723396763e-51
15.0,87.5,3.8869129746189155e-56
15.0,90.0,8.630807794622837e-61
15.0,92.5,1.402865041009992e-65
15.0,95.0,2.0456839009332314e-70
15.0,97.5,2.0456839009332314e-70
17.5,0.0,1.7414179837491176e-71
17.5,2.5,1.7414179837491176e-71
17.5,5.0,1.262505624072995e-66
17.5,7.5,8.138378175558237e-62
17.5,10.0,4.6624692108674897e-57
17.5,12.5,2.386235850272829e-52
17.5,15.0,8.950326837710202e-48
17.5,17.5,3.558853243231148e-43
17.5,20.0,1.2412410268685034e-38
17.5,22.5,3.781322181638374e-34
17.5,25.0,9.974998373760504e-30
17.5,27.5,2.2412954391755423e-25
17.5,30.0,4.2853682087754076e-21
17.5,32.5,6.812284859046556e-17
17.5,35.0,8.79251472160961e-13
17.5,37.5,8.789154154291701e-09
17.5,40.0,6.513195089167165e-05
17.5,42.5,0.3278941772242582
17.5,45.0,938.6416368139377
17.5,47.5,999061.2618460829
17.5,50.0,999999.253727836
17.5,52.5,999061.2581651488
17.5,55.0,938.6416341002398
17.5,57.5,0.32421377011324615
17.5,60.0,6.404653856882622e-05
17.5,62.5,8.6017188215421e-09
17.5,65.0,8.578029466009221e-13
17.5,67.5,6.696042263493296e-17
17.5,70.0,4.23605932147578e-21
17.5,72.5,2.2182887670072756e-25
17.5,75.0,9.93321509639188e-30
17.5,77.5,4.289839931860945e-34
17.5,80.0,1.4010483592232848e-38
17.5,82.5,3.996207075869116e-43
17.5,85.0,1.0013361925407221e-47
17.5,87.5,2.521725930553288e-52
17.5,90.0,5.531134544831182e-57
17.5,92.5,9.528628278228237e-62
17.5,95.0,1.5939718441980807e-66
17.5,97.5,1.5939718441980807e-66
20.0,0.0,6.341923506904418e-68
20.0,2.5,6.341923506904418e-68
20.0,5.0,4.332445331318247e-63
20.0,7.5,2.639007987546927e-58
20.0,10.0,1.431670455180079e-53
20.0,12.5,6.903872013457851e-49
20.0,15.0,2.667765293325176e-44
20.0,17.5,1.0068033225919119e-39
20.0,20.0,3.3378740170179696e-35
20.0,22.5,9.657708847868223e-31
20.0,25.0,2.4181758057021773e-26
20.0,27.5,5.182738311307499e-22
20.0,30.0,9.372281215459703e-18
20.0,32.5,1.4026387670030861e-13
20.0,35.0,1.6910010076853218e-09
20.0,37.5,1.5783196011722137e-05
20.0,40.0,0.10703505282781836
20.0,42.5,469.26635987606335
20.0,45.0,998591.7728429904
20.0,47.5,999999.2506294084
20.0,50.0,999999.999558473
20.0,52.5,999999.2506288659
20.0,55.0,998591.7728429901
20.0,57.5,469.2663604533425
20.0,60.0,0.10703505304558338
20.0,62.5,1.5783196037523028e-05
20.0,65.0,1.691001009306271e-09
20.0,67.5,1.4026387679921847e-13
20.0,70.0,9.372281218301299e-18
20.0,72.5,5.182738310304166e-22
20.0,75.0,2.4181758050546716e-26
20.0,77.5,1.0272988615809107e-30
20.0,80.0,3.5505474216964376e-35
20.0,82.5,1.0709575300827455e-39
20.0,85.0,2.837769492881436e-44
20.0,87.5,7.141355575299782e-49
20.0,90.0,1.4809204166923172e-53
20.0,92.5,2.7297948050056275e-58
20.0,95.0,4.7386642274310725e-63
20.0,97.5,4.7386642274310725e-63
22.5,0.0,1.5343627421326355e-71
22.5,2.5,1.5343627421326355e-71
22.5,5.0,1.111717938561988e-66
22.5,7.5,7.161496588964901e-62
22.5,10.0,4.098364798573264e-57
22.5,12.5,2.096993111929651e-52
22.5,15.0,8.604661179475273e-48
22.5,17.5,3.4111079065157616e-43
22.5,20.0,1.1866580748906404e-38
22.5,22.5,3.604259491184897e-34
22.5,25.0,9.520642820800494e-30
22.5,27.5,2.142040826964656e-25
22.5,30.0,4.072645779392456e-21
22.5,32.5,6.427612933423449e-17
22.5,35.0,8.21683332400911e-13
22.5,37.5,8.21512880463814e-09
22.5,40.0,6.089431427516671e-05
22.5,42.5,0.31352478823824315
22.5,45.0,938.6377170155143
22.5,47.5,999061.2511585918
22.5,50.0,999999.2506257332
22.5,52.5,999061.2511585921
22.5,55.0,938.637717928085
22.5,57.5,0.32112001348413644
22.5,60.0,6.313427076919974e-05
22.5,62.5,8.455116241008636e-09
22.5,65.0,8.415896296435605e-13
22.5,67.5,6.560624667977843e-17
22.5,70.0,4.088217694090435e-21
22.5,72.5,2.122253164146154e-25
22.5,75.0,9.441614868522113e-30
22.5,77.5,3.995921619019183e-34
22.5,80.0,1.3123922210083053e-38
22.5,82.5,3.753090135831635e-43
22.5,85.0,9.425385639713459e-48
22.5,87.5,2.334540712611277e-52
22.5,90.0,4.576261660945981e-57
22.5,92.5,7.960984747884982e-62
22.5,95.0,1.3314241634955675e-66
22.5,97.5,1.3314241634955675e-66
25.0,0.0,1.796834376753538e-75
25.0,2.5,1.796834376753538e-75
25.0,5.0,1.3899666676056276e-70
25.0,7.5,9.533879671696062e-66
25.0,10.0,5.796956040591208e-61
25.0,12.5,2.774455053123334e-56
25.0,15.0,1.320036779356233e-51
25.0,17.5,5.605969491620868e-47
25.0,20.0,2.0550460497818118e-42
25.0,22.5,6.58285244956896e-38
25.0,25.0,1.8220023429027812e-33
25.0,27.5,4.319673120380058e-29
25.0,30.0,8.67392898222013e-25
25.0,32.5,1.4517735871919853e-20
25.0,35.0,1.9825830969433173e-16
25.0,37.5,2.145427794720975e-12
25.0,40.0,1.7650005094790988e-08
25.0,42.5,0.00010384622128544606
25.0,45.0,0.4129783990387474
25.0,47.5,938.637715002806
25.0,50.0,998591.7708854817
25.0,52.5,938.6377170354805
25.0,55.0,0.41157182497405276
25.0,57.5,0.00010436820969162286
25.0,60.0,1.7945917541566033e-08
25.0,62.5,2.189879160933612e-12
25.0,65.0,2.0255861529773527e-16
25.0,67.5,1.4423216976661853e-20
25.0,70.0,8.4236941627846e-25
25.0,72.5,4.211831716036186e-29
25.0,75.0,1.7819991584354105e-33
25.0,77.5,7.499149644822164e-38
25.0,80.0,2.6277457316789277e-42
25.0,82.5,7.025903449005094e-47
25.0,85.0,1.652432970459738e-51
25.0,87.5,3.476269542071469e-56
25.0,90.0,6.458257782854209e-61
25.0,92.5,1.0618942596615062e-65
25.0,95.0,1.7147164329602654e-70
25.0,97.5,1.7147164329602654e-70
27.5,0.0,1.3300578246069338e-79
27.5,2.5,1.3300578246069338e-79
27.5,5.0,1.1030828989226484e-74
27.5,7.5,8.085137081562561e-70
27.5,10.0,5.23892867129235e-65
27.5,12.5,2.5879952947198055e-60
27.5,15.0,1.2989795399079011e-55
27.5,17.5,5.881723263398701e-51
27.5,20.0,2.275735567776575e-46
27.5,22.5,7.696100961367642e-42
27.5,25.0,2.246195400906318e-37
27.5,27.5,5.6248656793442494e-33
27.5,30.0,1.1955188223902582e-28
27.5,32.5,2.1260526375789062e-24
27.5,35.0,3.104889228223193e-20
27.5,37.5,3.632213655952749e-16
27.5,40.0,3.290509917952323e-12
27.5,42.5,2.2020237335578434e-08
27.5,45.0,0.00010168532807341666
27.5,47.5,0.3059275812323746
27.5,50.0,469.26440091441924
27.5,52.5,0.32111912112862084
27.5,55.0,0.00010803917239949144
27.5,57.5,2.188997095372079e-08
27.5,60.0,3.188841573097815e-12
27.5,62.5,3.593982146294148e-16
27.5,65.0,2.9822151435024863e-20
27.5,67.5,1.9891178754876706e-24
27.5,70.0,1.130836102529964e-28
27.5,72.5,5.364039441448972e-33
27.5,75.0,2.1554563340231773e-37
27.5,77.5,7.698471051255506e-42
27.5,80.0,2.824643975790298e-46
27.5,82.5,7.314498174792035e-51
27.5,85.0,1.6528801956667436e-55
27.5,87.5,3.2842212235704537e-60
27.5,90.0,5.752808309715423e-65
27.5,92.5,9.925456243739556e-70
27.5,95.0,1.5073730663292717e-74
27.5,97.5,1.5073730663292717e-74
30.0,0.0,6.9326312901051535e-84
30.0,2.5,6.9326312901051535e-84
30.0,5.0,6.191853572814236e-79
30.0,7.5,4.868668304263354e-74
30.0,10.0,3.3735060332311126e-69
30.0,12.5,1.72454628554589e-64
30.0,15.0,9.193346596338231e-60
30.0,17.5,4.300963942798428e-55
30.0,20.0,1.8140647958055327e-50
30.0,22.5,6.472198901139834e-46
30.0,25.0,1.9968012341616616e-41
30.0,27.5,5.289663823284083e-37
30.0,30.0,1.1912099151544115e-32
30.0,32.5,2.2511035863791224e-28
30.0,35.0,3.5104631089786364e-24
30.0,37.5,4.418917538467604e-20
30.0,40.0,4.3588427275185066e-16
30.0,42.5,3.2328995103316965e-12
30.0,45.0,1.695547299442187e-08
30.0,47.5,5.657275964438906e-05
30.0,50.0,0.09943896566167278
30.0,52.5,6.201390240316524e-05
30.0,55.0,1.8219163303071262e-08
30.0,57.5,3.326913248026118e-12
30.0,60.0,4.188531334930029e-16
30.0,62.5,4.0812555730314453e-20
30.0,65.0,3.140011547145337e-24
30.0,67.5,2.0484642992435973e-28
30.0,70.0,1.0988189658365702e-32
30.0,72.5,4.932312626206444e-37
30.0,75.0,1.8780692645205798e-41
30.0,77.5,6.194974201970148e-46
30.0,80.0,2.23237037073424e-50
30.0,82.5,5.463224968814135e-55
30.0,85.0,1.1682462535646554e-59
30.0,87.5,2.190824138446955e-64
30.0,90.0,3.6116309185628417e-69
30.0,92.5,6.098710669898672e-74
30.0,95.0,7.886518302865444e-79
30.0,97.5,7.886518302865444e-79
32.5,0.0,2.731561214020178e-88
32.5,2.5,2.731561214020178e-88
32.5,5.0,2.650453858859264e-83
32.5,7.5,2.256581870093473e-78
32.5,10.0,1.3904778161644747e-73
32.5,12.5,8.570247704748915e-69
32.5,15.0,4.839330824012929e-64
32.5,17.5,2.3866842215744146e-59
32.5,20.0,1.0741135989287739e-54
32.5,22.5,4.225687878727487e-50
32.5,25.0,1.3905267471106951e-45
32.5,27.5,3.946725541982822e-41
32.5,30.0,9.605137429549114e-37
32.5,32.5,1.9932040628777158e-32
32.5,35.0,3.515979359226532e-28
32.5,37.5,5.2931187963898974e-24
32.5,40.0,6.925446556170014e-20
32.5,42.5,4.994035264644175e-16
32.5,45.0,2.0302082616150826e-12
32.5,47.5,7.520615918835756e-09
32.5,50.0,1.362253409181955e-05
32.5,52.5,7.632102648249903e-09
32.5,55.0,2.144274045054959e-12
32.5,57.5,3.655763735533503e-16
32.5,60.0,4.0786367403579763e-20
32.5,62.5,3.5942105758904136e-24
32.5,65.0,2.5922752214598923e-28
32.5,67.5,1.6039157120910602e-32
32.5,70.0,8.152237696067761e-37
32.5,72.5,3.467054438374575e-41
32.5,75.0,1.2505258651847179e-45
32.5,77.5,3.877878178625281e-50
32.5,80.0,1.3686246574920928e-54
32.5,82.5,3.1437546817222843e-59
32.5,85.0,6.311907156338996e-64
32.5,87.5,1.1101789534303572e-68
32.5,90.0,1.7129240286764944e-73
32.5,92.5,2.782473476386833e-78
32.5,95.0,3.2913652595868636e-83
32.5,97.5,3.2913652595868636e-83
35.0,0.0,7.910032897308868e-93
35.0,2.5,7.910032897308868e-93
35.0,5.0,8.554793029243377e-88
35.0,7.5,7.82158205514011e-83
35.0,10.0,4.933567157912246e-78
35.0,12.5,3.3677264535340265e-73
35.0,15.0,2.035744955509976e-68
35.0,17.5,1.0752261478362782e-63
35.0,20.0,4.9587899286407175e-59
35.0,22.5,2.0723241737847182e-54
35.0,25.0,7.512071494278426e-50
35.0,27.5,2.3045142766378778e-45
35.0,30.0,6.109248299801579e-41
35.0,32.5,1.3951762919556521e-36
35.0,35.0,2.736177443646794e-32
35.0,37.5,4.584101495572274e-28
35.0,40.0,6.184819806809631e-24
35.0,42.5,6.329899273173879e-20
35.0,45.0,3.044759596099099e-16
35.0,47.5,1.1487083472755657e-12
35.0,50.0,1.459503090858782e-09
35.0,52.5,7.091968770211286e-13
35.0,55.0,1.804976402478223e-16
35.0,57.5,4.491811985988988e-20
35.0,60.0,3.785934061023242e-24
35.0,62.5,2.947478802509039e-28
35.0,65.0,1.845169995077247e-32
35.0,67.5,1.0028370516951768e-36
35.0,70.0,4.64989706881725e-41
35.0,72.5,1.8990122207059977e-45
35.0,75.0,6.531212988991743e-50
35.0,77.5,1.9187018485992432e-54
35.0,80.0,6.671927305011171e-59
35.0,82.5,1.4368193435561723e-63
35.0,85.0,2.6461330178614275e-68
35.0,87.5,4.288359979243224e-73
35.0,90.0,6.106077960562084e-78
35.0,92.5,9.618792318315409e-83
35.0,95.0,1.0370414836786542e-87
35.0,97.5,1.0370414836786542e-87
37.5,0.0,1.80781452404431e-97
37.5,2.5,1.80781452404431e-97
37.5,5.0,2.1547155866484532e-92
37.5,7.5,2.232021180761008e-87
37.5,10.0,1.5124722187012755e-82
37.5,12.5,1.1476931001296546e-77
37.5,15.0,7.70125251797841e-73
37.5,17.5,4.579377792995615e-68
37.5,20.0,2.4320724060750154e-63
37.5,22.5,1.1656011855990475e-58
37.5,25.0,5.27055156336388e-54
37.5,27.5,1.176221080812135e-49
37.5,30.0,3.367546571837254e-45
37.5,32.5,8.284607379587707e-41
37.5,35.0,1.731390176839272e-36
37.5,37.5,3.0039017177949067e-32
37.5,40.0,4.107223649929877e-28
37.5,42.5,4.09904062619972e-24
37.5,45.0,2.455175902604977e-20
37.5,47.5,1.3950089347074325e-16
37.5,50.0,1.9745857812703255e-13
37.5,52.5,9.159694695348075e-17
37.5,55.0,1.3929818491010325e-20
37.5,57.5,4.23697244193138e-24
37.5,60.0,4.391463450434652e-28
37.5,62.5,2.536490192575031e-32
37.5,65.0,1.3216449994795298e-36
37.5,67.5,6.159271322821386e-41
37.5,70.0,2.4445339253843218e-45
37.5,72.5,8.701924807928252e-50
37.5,75.0,2.7290147687565624e-54
37.5,77.5,7.423645172914836e-59
37.5,80.0,2.5995766617822514e-63
37.5,82.5,6.38364779535734e-68
37.5,85.0,1.0310509473147367e-72
37.5,87.5,1.5136964111851014e-77
37.5,90.0,1.957868652195746e-82
37.5,92.5,2.815167112048621e-87
37.5,95.0,2.778589984985563e-92
37.5,97.5,2.778589984985563e-92
40.0,0.0,4.068282529141052e-102
40.0,2.5,4.068282529141052e-102
40.0,5.0,5.549019939885103e-97
40.0,7.5,5.328244404518729e-92
40.0,10.0,3.929181276285007e-87
40.0,12.5,3.47444771233186e-82
40.0,15.0,2.6221170651168537e-77
40.0,17.5,1.7587821880141582e-72
40.0,20.0,1.052793915695226e-67
40.0,22.5,5.631137952506339e-63
40.0,25.0,2.681315708081714e-58
40.0,27.5,4.972523313939482e-54
40.0,30.0,1.5213998339967638e-49
40.0,32.5,3.96904945079195e-45
40.0,35.0,8.680210739092668e-41
40.0,37.5,1.544467746921789e-36
40.0,40.0,2.1164622580455302e-32
40.0,42.5,2.0164225818554447e-28
40.0,45.0,1.4107276849889159e-24
40.0,47.5,8.444037456232797e-21
40.0,50.0,1.3194196161164052e-17
40.0,52.5,9.053022430743297e-21
40.0,55.0,1.5180760494235683e-24
40.0,57.5,3.4175169632362783e-28
40.0,60.0,3.843656961692089e-32
40.0,62.5,2.552862072347954e-36
40.0,65.0,1.02665639391657e-40
40.0,67.5,3.8429644820444294e-45
40.0,70.0,1.3038488445436699e-49
40.0,72.5,3.883049415394864e-54
40.0,75.0,1.0507590194071234e-58
40.0,77.5,2.624764570066943e-63
40.0,80.0,6.821267897393347e-68
40.0,82.5,1.943303122945792e-72
40.0,85.0,3.083987084180232e-77
40.0,87.5,4.237465747502859e-82
40.0,90.0,5.061084920363319e-87
40.0,92.5,6.764506029734982e-92
40.0,95.0,6.046884215772006e-97
40.0,97.5,6.046884215772006e-97
42.5,0.0,6.580296461030348e-107
42.5,2.5,6.580296461030348e-107
42.5,5.0,9.682151108169876e-102
42.5,7.5,8.95991766266375e-97
42.5,10.0,8.812257649528452e-92
42.5,12.5,8.748354485261725e-87
42.5,15.0,7.641473044668445e-82
42.5,17.5,5.668937422274466e-77
42.5,20.0,3.7086234563205813e-72
42.5,22.5,2.132771964792285e-67
42.5,25.0,1.0703420698442401e-62
42.5,27.5,1.6527125440904467e-58
42.5,30.0,5.677417603350324e-54
42.5,32.5,1.5586266194269006e-49
42.5,35.0,3.5470547266928166e-45
42.5,37.5,6.480865773773846e-41
42.5,40.0,9.013683029452907e-37
42.5,42.5,8.718364909938206e-33
42.5,45.0,7.328529703839968e-29
42.5,47.5,4.242265153281107e-25
42.5,50.0,6.480016303728226e-22
42.5,52.5,4.0538558820534964e-25
42.5,55.0,7.682037155635487e-29
42.5,57.5,1.446685400213439e-32
42.5,60.0,2.364248548109712e-36
42.5,62.5,1.8222348428813894e-40
42.5,65.0,8.540077993537707e-45
42.5,67.5,2.567922399899557e-49
42.5,70.0,7.136896656608414e-54
42.5,72.5,1.809141232166435e-58
42.5,75.0,4.067073972030954e-63
42.5,77.5,8.471641408918792e-68
42.5,80.0,1.7803846252969106e-72
42.5,82.5,4.942125619913375e-77
42.5,85.0,7.397289171915534e-82
42.5,87.5,9.504653951874895e-87
42.5,90.0,1.0506163570937553e-91
42.5,92.5,1.3170110054344433e-96
42.5,95.0,1.0626886637726399e-101
42.5,97.5,1.0626886637726399e-101
45.0,0.0,8.421106641749481e-112
45.0,2.5,8.421106641749481e-112
45.0,5.0,1.3977815295810533e-106
45.0,7.5,1.436749124147763e-101
45.0,10.0,1.7021503401076081e-96
45.0,12.5,1.8050967148307432e-91
45.0,15.0,1.7302146824791714e-86
45.0,17.5,1.4433277325444487e-81
